code,date,actual_return_1d,actual_up_1d,pred_return_1d,prob_up_1d,actual_return_3d,actual_up_3d,pred_return_3d,prob_up_3d,actual_return_5d,actual_up_5d,pred_return_5d,prob_up_5d,sequence_score,rank,rating
bj831855,2025-09-18,-0.012837538733952991,0.0,0.003141484,0.47779322,-0.08676405489154493,0.0,-0.009824415,0.49416196,-0.09517485613103138,0.0,0.0034366162,0.5199135,71.26582278481013,22,偏强
bj833533,2025-09-18,-0.04434100930916218,0.0,0.002434456,0.45956352,-0.045075943165115206,0.0,-0.012147276,0.47966507,-0.10999510044096039,0.0,0.003830246,0.51989794,70.88607594936708,23,偏强
bj833284,2025-09-23,-0.003069838833461125,0.0,0.00061714574,0.5027024,-0.018802762854950195,0.0,-0.00706798,0.48555392,0.16346891788181117,1.0,0.0038660392,0.51386184,69.68354430379746,24,偏强
bj834407,2025-09-18,-0.038350515463917545,0.0,-0.006078551,0.39842224,-0.08371134020618565,0.0,-0.020005677,0.4698158,-0.11134020618556684,0.0,0.0025709302,0.515721,68.29113924050633,25,偏强
bj430017,2025-09-23,0.008796041781198527,1.0,-0.0053209392,0.4625083,-0.010445299615173487,0.0,-0.016398452,0.50119036,0.0043980208905991525,1.0,-0.0032757155,0.53150344,67.46835443037975,26,偏强
bj834058,2025-09-23,0.003959873284054893,1.0,0.00023946687,0.45499963,-0.017687434002112146,0.0,-0.010962581,0.4741951,-0.03616684266103509,0.0,0.0074836956,0.50450826,67.34177215189874,27,偏强
bj833914,2025-09-17,0.00757773713091181,1.0,0.003355873,0.52663,-0.0250849229161223,0.0,-2.4096667e-05,0.5151892,0.009929448654298234,1.0,0.002048444,0.5132678,66.20253164556962,28,偏强
bj835184,2025-09-22,-0.06779661016949134,0.0,-0.00570667,0.50512755,-0.0700870361887308,0.0,-0.0041376925,0.5196892,0.02931745304626654,1.0,0.0028386496,0.508631,65.0632911392405,29,偏强
bj834021,2025-09-18,-0.021768707482993088,0.0,-0.002884217,0.4684332,-0.07891156462585047,0.0,-0.0160019,0.48347208,-0.06666666666666665,0.0,0.002635438,0.49211535,60.50632911392405,30,偏强
bj832110,2025-09-23,0.025165226232841675,1.0,-0.003294499,0.4756329,-0.007371631926792355,0.0,-0.007959676,0.47944677,-0.011184544992374423,0.0,0.00613593,0.47787973,59.87341772151899,31,中性
bj834062,2025-09-23,0.01152482269503552,1.0,-0.0067406297,0.4631139,-0.02127659574468077,0.0,-0.01997229,0.49202678,-0.008865248226950118,0.0,-0.004680061,0.5129846,59.17721518987341,32,中性
bj830879,2025-09-23,-0.015950920245398792,0.0,-0.002084888,0.41830015,-0.024130879345603318,0.0,-0.007524903,0.4733111,-0.03803680981595092,0.0,0.00019270628,0.49299723,57.78481012658228,33,中性
bj834639,2025-09-15,-0.010881392818280489,0.0,-0.0015482173,0.39071357,-0.00652883569096796,0.0,-0.0042182803,0.46222505,-0.04787812840043515,0.0,0.0015250139,0.4902653,56.70886075949367,34,中性
bj832786,2025-09-22,-0.026315789473684292,0.0,-0.0047553466,0.47550932,-0.041910331384015564,0.0,-0.015993798,0.47360814,-0.04873294346978563,0.0,-0.0045083663,0.49949768,56.32911392405064,35,中性
bj834765,2025-09-19,-0.057322175732217207,0.0,-0.005079576,0.4148426,2.220446049250313e-16,1.0,-0.019003857,0.45719826,0.01924686192468661,1.0,-0.0013744645,0.49046847,54.43037974683544,36,中性
bj834950,2025-09-16,-0.00042105263157898865,0.0,-0.00047337302,0.43556195,0.02905263157894744,1.0,-0.013658,0.4614229,-0.09052631578947368,0.0,-0.0071656653,0.50971097,54.36708860759494,37,中性
bj831627,2025-09-23,0.029279279279279313,1.0,1.2166425e-05,0.4960112,-0.0033783783783783994,0.0,-0.016605776,0.46272907,0.051051051051051344,1.0,-0.0030693077,0.49050784,53.924050632911396,38,中性
bj832802,2025-09-22,-0.04973821989528826,0.0,-0.0038631498,0.4485951,-0.04764397905759166,0.0,-0.014034627,0.4430364,-0.062303664921465995,0.0,0.001463867,0.45839077,52.9746835443038,39,中性
bj832982,2025-09-19,-0.0027704574633422574,0.0,-0.0029780553,0.467624,0.0010811541320359108,1.0,-0.0058298795,0.4726839,-0.02993778443995232,0.0,-0.000978554,0.4730695,52.40506329113924,40,中性
bj831039,2025-09-15,-0.046710526315789425,0.0,-0.0059668985,0.4042567,-0.07171052631578945,0.0,-0.022946568,0.4566635,-0.10723684210526296,0.0,-0.007344232,0.49866426,50.632911392405056,41,中性
bj831768,2025-09-23,0.008283132530120474,1.0,-0.00035265088,0.43848512,-0.020331325301205072,0.0,-0.011092415,0.41066155,-0.025602409638554646,0.0,0.0006902687,0.43238115,47.9746835443038,42,中性
bj833394,2025-09-22,-0.030000000000000027,0.0,-0.0024797425,0.5068854,0.047499999999999876,1.0,-0.013784754,0.48061725,0.0024999999999999467,1.0,-0.0052406034,0.46943626,47.59493670886076,43,中性
bj831832,2025-09-18,0.0014398848092151972,1.0,-0.0028949168,0.40204045,-0.05327573794096474,0.0,-0.018651025,0.4130761,-0.05291576673866116,0.0,-0.005066364,0.45652875,46.392405063291136,44,中性
