code,date,actual_return_1d,actual_up_1d,pred_return_1d,prob_up_1d,actual_return_3d,actual_up_3d,pred_return_3d,prob_up_3d,actual_return_5d,actual_up_5d,pred_return_5d,prob_up_5d,sequence_score,rank,rating
bj832089,2025-09-23,0.010118043844856706,1.0,0.0038750723,0.40810245,-0.016863406408094472,0.0,-0.017977292,0.3145951,-0.009555930297919901,0.0,-0.014256102,0.3279997,37.151898734177216,51,偏弱
bj430198,2025-09-15,0.0008779631255486642,1.0,0.0047506406,0.41175124,-0.016681299385426063,0.0,-0.012822861,0.33744726,-0.05882352941176472,0.0,-0.011331545,0.31120014,36.64556962025317,52,偏弱
bj832982,2025-09-19,-0.0027704574633422574,0.0,0.007782555,0.43245608,0.0010811541320359108,1.0,-0.014779411,0.3168706,-0.02993778443995232,0.0,-0.017159332,0.33003122,35.69620253164557,53,偏弱
bj831855,2025-09-18,-0.012837538733952991,0.0,0.0013963052,0.5100909,-0.08676405489154493,0.0,-0.012494007,0.3971939,-0.09517485613103138,0.0,-0.018356478,0.3324913,35.56962025316456,54,偏弱
bj430017,2025-09-23,0.008796041781198527,1.0,0.0037825115,0.33074978,-0.010445299615173487,0.0,-0.018168226,0.2971031,0.0043980208905991525,1.0,-0.011951709,0.30747154,33.67088607594937,55,偏弱
bj430685,2025-09-19,-0.03489059727971611,0.0,-0.0024113883,0.40344432,-0.043169722057953885,0.0,-0.024303656,0.31257746,-0.08338261383796564,0.0,-0.018176477,0.3148853,29.430379746835445,56,偏弱
bj831726,2025-09-22,-0.02344894968246214,0.0,0.00032956077,0.38033432,-0.07620908646800217,0.0,-0.019659737,0.28501648,-0.07816316560820735,0.0,-0.017512579,0.31106538,27.848101265822784,57,偏弱
bj832662,2025-09-23,-0.007225433526011793,0.0,2.3056567e-05,0.3964148,-0.08121387283237025,0.0,-0.027562538,0.28871718,-0.09104046242774622,0.0,-0.023474306,0.321154,27.088607594936708,58,偏弱
bj832735,2025-09-22,-0.014440433212996484,0.0,0.0033880777,0.43736252,-0.039453326456936555,0.0,-0.020936778,0.31410128,-0.036616812790097986,0.0,-0.021065865,0.31201297,26.835443037974684,59,偏弱
bj831195,2025-09-18,-0.023797960174842037,0.0,-0.009977091,0.42639014,-0.0733365711510443,0.0,-0.027401945,0.3229322,-0.09567751335599806,0.0,-0.027168036,0.3205391,23.607594936708857,60,偏弱
bj834261,2025-09-22,-0.030778894472361706,0.0,0.0029765875,0.40133396,-0.028894472361808754,0.0,-0.019627789,0.29396766,-0.032663316582914326,0.0,-0.017832203,0.28018367,21.645569620253163,61,偏弱
bj832000,2025-09-19,0.003883495145631022,1.0,-0.015610859,0.37955415,-0.056310679611650594,0.0,-0.029497504,0.30289415,-0.11495145631067982,0.0,-0.021880496,0.2966265,21.455696202531644,62,偏弱
bj831304,2025-09-19,-0.012160228898426273,0.0,0.0056080557,0.50243574,-0.0028612303290415086,0.0,-0.012039894,0.31295,-0.0429184549356223,0.0,-0.013819275,0.27245444,21.139240506329113,63,偏弱
bj831641,2025-09-17,0.04521404521404526,1.0,0.0017436792,0.27700976,0.11880711880711936,1.0,-0.026288178,0.26247433,0.06349206349206371,1.0,-0.023225319,0.2923567,19.303797468354432,64,弱
bj833284,2025-09-23,-0.003069838833461125,0.0,0.002774199,0.3547031,-0.018802762854950195,0.0,-0.023249935,0.26788214,0.16346891788181117,1.0,-0.018576836,0.2781652,18.670886075949365,65,弱
bj430556,2025-09-17,0.01263689974726212,1.0,0.0038187616,0.3074622,-0.021903959561920483,0.0,-0.014731778,0.25991097,-0.010951979780960075,0.0,-0.012257656,0.25050658,17.974683544303797,66,弱
bj834770,2025-09-22,-0.03944083874188731,0.0,-0.0014800818,0.29053774,-0.005991013479780372,0.0,-0.025853321,0.22636369,-0.021467798302546193,0.0,-0.015949018,0.26699615,17.72151898734177,67,弱
bj833171,2025-09-18,0.015340364333653156,1.0,-0.0012383743,0.44829857,0.03163950143815941,1.0,-0.011362957,0.29938382,-0.006711409395973145,0.0,-0.016658228,0.2718221,17.21518987341772,68,弱
bj430418,2025-09-22,-0.03785691369906985,0.0,0.0046186894,0.49193156,-0.04074430542188012,0.0,-0.011696147,0.3146496,-0.04331087584215587,0.0,-0.014983205,0.2627779,16.962025316455698,69,弱
bj831526,2025-09-22,-0.07479312539783589,0.0,-0.006900514,0.31611696,-0.07765754296626359,0.0,-0.03494244,0.26587445,-0.1171228516868239,0.0,-0.02877501,0.30445454,16.898734177215193,70,弱
bj832225,2025-09-17,0.0016729401923880616,1.0,-0.0004345391,0.3326231,-0.03471350899205361,0.0,-0.024244308,0.28135246,-0.059389376829778406,0.0,-0.024885297,0.2838081,16.70886075949367,71,弱
bj835184,2025-09-22,-0.06779661016949134,0.0,0.0012425057,0.33788034,-0.0700870361887308,0.0,-0.022429038,0.24615203,0.02931745304626654,1.0,-0.020373609,0.27424458,15.759493670886076,72,弱
bj832023,2025-09-17,0.00210526315789461,1.0,0.001981593,0.34696382,-0.052631578947368585,0.0,-0.017794793,0.30722973,-0.06526315789473691,0.0,-0.024350176,0.2793375,15.50632911392405,73,弱
bj834599,2025-09-22,-0.0400202634245187,0.0,-0.00067228207,0.41351995,-0.0466058763931102,0.0,-0.026491055,0.30174315,-0.06382978723404209,0.0,-0.028614938,0.2777344,10.759493670886076,74,弱
bj835179,2025-09-19,-0.006095944871455039,0.0,-0.009567715,0.3325542,0.0662602703419033,1.0,-0.031150788,0.29354286,0.06546514709780049,1.0,-0.0283842,0.27508596,10.379746835443038,75,弱
bj833394,2025-09-22,-0.030000000000000027,0.0,0.002356625,0.40295416,0.047499999999999876,1.0,-0.024839599,0.26738706,0.0024999999999999467,1.0,-0.022742903,0.25796148,9.49367088607595,76,弱
bj832491,2025-09-22,-0.03170874926600109,0.0,0.00230148,0.3862246,0.020258367586611703,1.0,-0.028802395,0.24120255,0.03493834409864949,1.0,-0.026064584,0.2669074,7.59493670886076,77,弱
bj833429,2025-09-23,0.011708355508249113,1.0,0.00084368105,0.31815535,-0.01915912719531665,0.0,-0.026502568,0.2294329,-0.018094731240021256,0.0,-0.023132611,0.24957672,7.40506329113924,78,弱
bj830879,2025-09-23,-0.015950920245398792,0.0,4.189797e-05,0.3255994,-0.024130879345603318,0.0,-0.018392246,0.2497329,-0.03803680981595092,0.0,-0.023916628,0.21905583,5.253164556962026,79,弱
