code,date,actual_return_1d,actual_up_1d,pred_return_1d,prob_up_1d,actual_return_3d,actual_up_3d,pred_return_3d,prob_up_3d,actual_return_5d,actual_up_5d,pred_return_5d,prob_up_5d,sequence_score,rank,rating
bj832786,2025-09-23,0.006006006006006315,1.0,-0.003236314683286916,0.594450637779759,-0.016016016016015877,0.0,-0.03787755610421465,0.5446234102463026,-0.015015015015014899,0.0,-0.02108491397891109,0.5850071807604854,30.88888888888889,34,偏弱
bj831195,2025-09-18,-0.023797960174842037,0.0,-0.00335821559716304,0.6286685667844718,-0.0733365711510443,0.0,-0.015464566496294624,0.5903966223967235,-0.09567751335599806,0.0,-0.03126545494004928,0.5853810020536537,27.666666666666664,35,偏弱
bj430425,2025-09-19,0.0,0.0,0.0006945593641816288,0.5743465184789304,-0.03813229571984422,0.0,-0.0031314075660443014,0.5563239129344658,-0.08521400778210086,0.0,-0.00995864986458424,0.5528193516536642,25.555555555555557,36,偏弱
bj832885,2025-09-23,0.0201005025125629,1.0,-0.00475307936150887,0.5994464544556164,0.005025125628140836,1.0,-0.042708884352385346,0.535263518740263,0.011055276381909618,1.0,-0.023199903373711746,0.5542934875966636,20.0,37,弱
bj831087,2025-09-17,-0.015366430260047359,0.0,0.009051072858532575,0.6500483722595709,-0.0856973995271868,0.0,-0.040797833751996596,0.5492034169040211,-0.10992907801418472,0.0,-0.02022948984378868,0.5468482655969041,18.666666666666664,38,弱
bj832419,2025-09-23,0.013043478260869934,1.0,-0.016101626292074993,0.6016518552644092,-0.005434782608695565,0.0,-0.05200472388373734,0.5625059397409007,-0.016847826086956452,0.0,-0.03368384518916657,0.5687424653818531,16.777777777777775,39,弱
bj832651,2025-09-23,0.08877721943048567,1.0,0.010715591965131563,0.6166007070309664,0.04690117252931292,1.0,-0.035550954502497775,0.5271999934606212,0.04690117252931292,1.0,-0.010534688045723814,0.49870816894355796,16.11111111111111,40,弱
bj832566,2025-09-23,0.013201320132013139,1.0,-0.009830647512319034,0.5707726401203067,-0.0008250825082508628,0.0,-0.059537791938092964,0.49161003920926466,0.0033003300330034513,1.0,-0.026790768226818928,0.5296531225139706,12.666666666666666,41,弱
bj430564,2025-09-18,-0.026305300916700025,0.0,-0.02233185533660566,0.5369919892238905,-0.09286568353925873,0.0,-0.033881937748838305,0.5259240432112968,-0.06935033878039065,0.0,-0.06449437759067687,0.5439335874485521,10.222222222222221,42,弱
bj430556,2025-09-23,0.04727921498661902,1.0,-0.004970869302510762,0.5506530472715898,-0.017841213202497874,0.0,-0.0692953405158831,0.47202937288909524,-0.03211418376449604,0.0,-0.03024229540832273,0.5157366943728211,9.666666666666666,43,弱
bj831175,2025-09-23,0.02440512507626602,1.0,-0.004169106184735426,0.5899034335353406,-0.013422818791946067,0.0,-0.04894626175210061,0.5232520699661918,-0.022574740695546103,0.0,-0.027137180368363656,0.5074550317433432,9.0,44,弱
bj430476,2025-09-23,-0.002356637863315192,0.0,-0.002074302989093386,0.5397097951214439,-0.00628436763550666,0.0,-0.06820244860097988,0.5216816438882731,-0.02081696779261588,0.0,-0.06892600644258987,0.47704974931588395,2.2222222222222223,45,弱
