code,statDate,pubDate,quality_score,predicted_future_quality_score,predicted_quality_trend,score,trend_score,rank,rating
sh600339,2025-03-31,2025-05-15,27.700878846284358,29.53553713713046,1.8346582908461022,73.48668280871671,73.48668280871671,439,偏强
sh600864,2025-03-31,2025-05-15,32.84993417232001,34.664683479739715,1.8147493074196999,73.42615012106538,73.42615012106538,440,偏强
sz000860,2025-03-31,2025-05-15,38.181326340627066,39.99272129730342,1.8113949566763494,73.36561743341404,73.36561743341404,441,偏强
sz002534,2025-03-31,2025-05-15,36.32551669539719,38.13313699626584,1.8076203008686496,73.30508474576271,73.30508474576271,442,偏强
sh603000,2025-03-31,2025-05-15,38.2062944729309,40.00418428539781,1.79788981246691,73.24455205811138,73.24455205811138,443,偏强
sz002670,2017-12-31,2018-04-30,35.17263057415236,36.893846795597455,1.7212162214450981,73.18401937046005,73.18401937046005,444,偏强
sh600100,2025-03-31,2025-05-15,34.15377473085345,35.84266941491824,1.6888946840647907,73.12348668280872,73.12348668280872,445,偏强
sh603128,2025-03-31,2025-05-15,34.760710243938085,36.43607570549178,1.6753654615536926,73.06295399515739,73.06295399515739,446,偏强
sh601966,2025-03-31,2025-05-15,36.84445233953529,38.51051205217353,1.6660597126382417,73.00242130750605,73.00242130750605,447,偏强
sz002023,2025-03-31,2025-05-15,43.37158765265879,45.02691071005222,1.655323057393435,72.94188861985472,72.94188861985472,448,偏强
sh600623,2025-03-31,2025-05-15,34.73437010889563,36.38167297639309,1.6473028674974604,72.88135593220339,72.88135593220339,449,偏强
sz002837,2025-03-31,2025-05-15,43.4039597620485,45.044647782643786,1.640688020595286,72.82082324455206,72.82082324455206,450,偏强
sh688009,2025-03-31,2025-05-15,37.730636061005974,39.34634089546537,1.61570483445939,72.76029055690073,72.76029055690073,451,偏强
sh601898,2025-03-31,2025-05-15,40.480633871666186,42.09133588585185,1.6107020141856616,72.6997578692494,72.6997578692494,452,偏强
sh688281,2025-03-31,2025-05-15,46.339940565826105,47.89744690966634,1.5575063438402406,72.63922518159806,72.63922518159806,453,偏强
sh601975,2025-03-31,2025-05-15,42.3520206344196,43.86998719844058,1.5179665640209778,72.57869249394673,72.57869249394673,454,偏强
sz000683,2025-03-31,2025-05-15,42.67751611197066,44.18205832228043,1.504542210309774,72.5181598062954,72.5181598062954,455,偏强
sz002326,2025-03-31,2025-05-15,30.71037543041599,32.195081428613946,1.4847059981979527,72.45762711864407,72.45762711864407,456,偏强
sh600850,2025-03-31,2025-05-15,33.65052901408006,35.13028749556962,1.4797584814895615,72.39709443099274,72.39709443099274,457,偏强
sh600095,2025-03-31,2025-05-15,28.837047569786613,30.27946305629455,1.4424154865079355,72.3365617433414,72.3365617433414,458,偏强
sh601800,2025-03-31,2025-05-15,25.981655587821955,27.408601890019934,1.4269463021979791,72.27602905569007,72.27602905569007,459,偏强
sh688114,2025-03-31,2025-05-15,38.98214566749246,40.40573143258094,1.4235857650884813,72.21549636803874,72.21549636803874,460,偏强
sz002791,2025-03-31,2025-05-15,32.268301705311,33.6807475710294,1.4124458657183998,72.15496368038741,72.15496368038741,461,偏强
sz002064,2025-03-31,2025-05-15,38.24221674411776,39.59119912643677,1.3489823823190057,72.09443099273608,72.09443099273608,462,偏强
sh688739,2025-03-31,2025-05-15,49.96134588832803,51.3025281592956,1.3411822709675636,72.03389830508475,72.03389830508475,463,偏强
sh600835,2025-03-31,2025-05-15,35.793829248171846,37.113380279575985,1.3195510314041352,71.97336561743342,71.97336561743342,464,偏强
sh601908,2025-03-31,2025-05-15,34.75622775635305,36.05309059303588,1.296862836682835,71.91283292978208,71.91283292978208,465,偏强
sz300058,2025-03-31,2025-05-15,30.446271282927764,31.72423690796983,1.2779656250420637,71.85230024213075,71.85230024213075,466,偏强
sz002563,2025-03-31,2025-05-15,41.78618250938289,43.057417729447266,1.2712352200643788,71.79176755447942,71.79176755447942,467,偏强
sz002060,2025-03-31,2025-05-15,25.884367830328372,27.128760156588204,1.2443923262598313,71.73123486682809,71.73123486682809,468,偏强
sz002911,2025-03-31,2025-05-15,35.74836911600497,36.990370203185485,1.2420010871805118,71.67070217917676,71.67070217917676,469,偏强
sz301177,2025-03-31,2025-05-15,45.543728033596075,46.78466112177108,1.2409330881750027,71.61016949152543,71.61016949152543,470,偏强
sh600153,2025-03-31,2025-05-15,25.78778592603444,27.02205461770524,1.2342686916707997,71.5496368038741,71.5496368038741,471,偏强
sz002960,2025-03-31,2025-05-15,40.12649020080521,41.2887622991315,1.1622720983262886,71.48910411622276,71.48910411622276,472,偏强
sh600782,2025-03-31,2025-05-15,36.934187320909636,38.03311020687387,1.0989228859642342,71.42857142857143,71.42857142857143,473,偏强
sz002335,2025-03-31,2025-05-15,42.73635404052297,43.776322830931825,1.0399687904088597,71.3680387409201,71.3680387409201,474,偏强
sh600536,2025-03-31,2025-05-15,33.86619057970152,34.793332360462344,0.927141780760828,71.30750605326877,71.30750605326877,475,偏强
sz300772,2025-03-31,2025-05-15,30.183936553304843,31.077005739335448,0.8930691860306039,71.24697336561744,71.24697336561744,476,偏强
sz000301,2025-03-31,2025-05-15,33.90305058842778,34.75866159517639,0.8556110067486078,71.1864406779661,71.1864406779661,477,偏强
sh688390,2025-03-31,2025-05-15,33.913748021930246,34.72810084891783,0.814352826987588,71.12590799031477,71.12590799031477,478,偏强
sz002841,2025-03-31,2025-05-15,38.34429616526756,39.154079722384225,0.8097835571166676,71.06537530266344,71.06537530266344,479,偏强
sh603100,2025-03-31,2025-05-15,40.44006295280025,41.21043513769381,0.7703721848935613,71.00484261501211,71.00484261501211,480,偏强
sh603225,2025-03-31,2025-05-15,35.07665563556127,35.82613900470454,0.7494833691432635,70.94430992736078,70.94430992736078,481,偏强
sz300316,2025-03-31,2025-05-15,43.62670020211754,44.35657786217226,0.7298776600547208,70.88377723970945,70.88377723970945,482,偏强
sh601669,2025-03-31,2025-05-15,29.123831921373096,29.73479088795604,0.6109589665829468,70.8232445520581,70.8232445520581,483,偏强
sz300579,2025-03-31,2025-05-15,36.46031224373149,36.95417037425887,0.49385813052738836,70.76271186440678,70.76271186440678,484,偏强
sz300416,2025-03-31,2025-05-15,43.61296776296828,44.06371585709188,0.4507480941235966,70.70217917675545,70.70217917675545,485,偏强
sh600089,2025-03-31,2025-05-15,41.598873439559014,42.04509470515271,0.44622126559369185,70.64164648910412,70.64164648910412,486,偏强
sh600498,2025-03-31,2025-05-15,34.94115564364801,35.38196067017571,0.44080502652769554,70.58111380145279,70.58111380145279,487,偏强
sz300223,2025-03-31,2025-05-15,47.590891856963054,48.01721175593666,0.4263198989736002,70.52058111380146,70.52058111380146,488,偏强
sz000756,2025-03-31,2025-05-15,38.95402677382925,39.36573298676277,0.41170621293352233,70.46004842615012,70.46004842615012,489,偏强
sh601608,2025-03-31,2025-05-15,37.40564030613178,37.791813782439476,0.38617347630769827,70.39951573849879,70.39951573849879,490,偏强
sz300428,2025-03-31,2025-05-15,35.079414216223874,35.43236759401973,0.35295337779585684,70.33898305084746,70.33898305084746,491,偏强
sh688003,2025-03-31,2025-05-15,37.571272632851226,37.88772861546658,0.316455982615352,70.27845036319611,70.27845036319611,492,偏强
sz301207,2025-03-31,2025-05-15,44.63689075710275,44.87778589473204,0.24089513762929743,70.2179176755448,70.2179176755448,493,偏强
sz300775,2025-03-31,2025-05-15,44.228366426634594,44.4525278228724,0.22416139623780684,70.15738498789347,70.15738498789347,494,偏强
sz002036,2025-03-31,2025-05-15,36.48349313589494,36.680957523341874,0.19746438744693767,70.09685230024213,70.09685230024213,495,偏强
sh600208,2025-03-31,2025-05-15,38.45560854975759,38.62249366931708,0.16688511955948476,70.0363196125908,70.0363196125908,496,偏强
sz300146,2025-03-31,2025-05-15,51.86571457909983,52.025336750451835,0.15962217135200274,69.97578692493947,69.97578692493947,497,偏强
sz002221,2025-03-31,2025-05-15,36.170484664009564,36.309838770681694,0.13935410667212897,69.91525423728814,69.91525423728814,498,偏强
sh688318,2025-03-31,2025-05-15,47.5351294296031,47.6717155459747,0.13658611637159446,69.8547215496368,69.8547215496368,499,偏强
sh601139,2025-03-31,2025-05-15,35.13779443755585,35.270669052888195,0.13287461533234735,69.79418886198548,69.79418886198548,500,偏强
sh603290,2025-03-31,2025-05-15,50.25758571092074,50.38264939039271,0.12506367947196173,69.73365617433413,69.73365617433413,501,偏强
sh688538,2025-03-31,2025-05-15,33.28320282997742,33.3469652934718,0.06376246349437817,69.67312348668281,69.67312348668281,502,偏强
sz301263,2025-03-31,2025-05-15,46.119306475792534,46.1745136647423,0.05520718894976749,69.61259079903148,69.61259079903148,503,偏强
sh600171,2025-03-31,2025-05-15,44.36360329829523,44.40149905423973,0.037895755944497726,69.55205811138015,69.55205811138015,504,偏强
sz000060,2025-03-31,2025-05-15,35.252118726105294,35.276676050121,0.024557324015702563,69.49152542372882,69.49152542372882,505,偏强
sh688331,2025-03-31,2025-05-15,47.50330091384733,47.52063451686642,0.017333603019086295,69.43099273607749,69.43099273607749,506,偏强
sh688702,2024-12-31,2025-04-30,43.232427571431046,43.204163649909496,-0.028263921521551983,69.37046004842615,69.37046004842615,507,偏强
sz300130,2025-03-31,2025-05-15,47.8070627641202,47.75316341342709,-0.05389935069310822,69.30992736077482,69.30992736077482,508,偏强
sh688543,2025-03-31,2025-05-15,44.20363098319244,44.12012210018229,-0.08350888301014853,69.24939467312349,69.24939467312349,509,偏强
sz002405,2025-03-31,2025-05-15,43.71438948960317,43.626670483436236,-0.08771900616693855,69.18886198547214,69.18886198547214,510,偏强
sh600751,2025-03-31,2025-05-15,32.51695099490662,32.40565202258751,-0.1112989723191129,69.12832929782083,69.12832929782083,511,偏强
sh603693,2025-03-31,2025-05-15,45.00659271432979,44.8776804965198,-0.12891221780999143,69.0677966101695,69.0677966101695,512,偏强
sz300726,2025-03-31,2025-05-15,50.56871988402957,50.4142893364776,-0.15443054755196767,69.00726392251816,69.00726392251816,513,偏强
sz300098,2025-03-31,2025-05-15,41.49756927348877,41.331223790551505,-0.16634548293726886,68.94673123486683,68.94673123486683,514,偏强
sh603613,2025-03-31,2025-05-15,34.45234812318831,34.28532704387818,-0.1670210793101281,68.8861985472155,68.8861985472155,515,偏强
sh600188,2025-03-31,2025-05-15,43.487751180403855,43.25530801271416,-0.23244316768969442,68.82566585956417,68.82566585956417,516,偏强
sz002242,2025-03-31,2025-05-15,43.914578750334265,43.65798126139824,-0.25659748893602025,68.76513317191282,68.76513317191282,517,偏强
sh603039,2025-03-31,2025-05-15,43.72538082696036,43.453663097687716,-0.27171772927264154,68.7046004842615,68.7046004842615,518,偏强
sh600151,2025-03-31,2025-05-15,37.6076183155867,37.330781248403746,-0.27683706718295586,68.64406779661016,68.64406779661016,519,偏强
sz301381,2025-03-31,2025-05-15,46.424303024041656,46.14640928320085,-0.27789374084080226,68.58353510895884,68.58353510895884,520,偏强
sh688484,2025-03-31,2025-05-15,47.81039989987832,47.528233144404744,-0.2821667554735724,68.52300242130751,68.52300242130751,521,偏强
sz000930,2025-03-31,2025-05-15,33.1726400810275,32.88028376329182,-0.29235631773568305,68.46246973365618,68.46246973365618,522,偏强
sz300170,2025-03-31,2025-05-15,41.59365619293505,41.25978463200488,-0.3338715609301731,68.40193704600485,68.40193704600485,523,偏强
sh600872,2025-03-31,2025-05-15,47.473164370680976,47.13109538416708,-0.34206898651389717,68.34140435835351,68.34140435835351,524,偏强
sz002203,2025-03-31,2025-05-15,33.67089678982426,33.31761188533651,-0.3532849044877538,68.28087167070218,68.28087167070218,525,偏强
sh600903,2025-03-31,2025-05-15,39.93480334107739,39.57571376878999,-0.35908957228740446,68.22033898305084,68.22033898305084,526,偏强
sz300260,2025-03-31,2025-05-15,42.332378033968226,41.9576657691423,-0.3747122648259225,68.15980629539952,68.15980629539952,527,偏强
sz002051,2025-03-31,2025-05-15,37.59664030104271,37.201556172712216,-0.39508412833049306,68.09927360774817,68.09927360774817,528,偏强
sz002429,2025-03-31,2025-05-15,39.424478669284476,39.00864675338677,-0.4158319158977041,68.03874092009686,68.03874092009686,529,偏强
sz300003,2025-03-31,2025-05-15,50.58649892729711,50.1700328948039,-0.4164660324932034,67.97820823244552,67.97820823244552,530,偏强
sh605123,2025-03-31,2025-05-15,43.44107407041017,42.970925713604544,-0.47014835680562,67.91767554479419,67.91767554479419,531,偏强
sh688169,2025-03-31,2025-05-15,53.49464595145189,53.016926871031515,-0.47771908042037703,67.85714285714286,67.85714285714286,532,偏强
sh600104,2025-03-31,2025-05-15,41.115775464822136,40.60952227182598,-0.5062531929961578,67.79661016949152,67.79661016949152,533,偏强
sz002511,2025-03-31,2025-05-15,41.458005662356015,40.93940515545854,-0.5186005068974788,67.7360774818402,67.7360774818402,534,偏强
sz300919,2025-03-31,2025-05-15,39.59917475664691,39.075517267449904,-0.5236574891970058,67.67554479418885,67.67554479418885,535,偏强
sh600201,2025-03-31,2025-05-15,48.10400365765868,47.55530027921668,-0.5487033784419965,67.61501210653753,67.61501210653753,536,偏强
sz002400,2025-03-31,2025-05-15,36.431327965285696,35.878623432532706,-0.5527045327529932,67.55447941888619,67.55447941888619,537,偏强
sz300687,2025-03-31,2025-05-15,42.943670610777524,42.34029525891601,-0.6033753518615157,67.49394673123487,67.49394673123487,538,偏强
sz300406,2025-03-31,2025-05-15,46.7627573062089,46.139978906981305,-0.6227783992275917,67.43341404358354,67.43341404358354,539,偏强
sh600125,2025-03-31,2025-05-15,42.25513439462309,41.62406772567635,-0.6310666689467473,67.37288135593221,67.37288135593221,540,偏强
sz002422,2025-03-31,2025-05-15,44.921158823729854,44.277839231968144,-0.6433195917617076,67.31234866828088,67.31234866828088,541,偏强
sz300493,2025-03-31,2025-05-15,40.880739009643655,40.2317660785862,-0.6489729310574542,67.25181598062953,67.25181598062953,542,偏强
sh603299,2025-03-31,2025-05-15,43.76620158300306,43.085593998263576,-0.6806075847394838,67.19128329297821,67.19128329297821,543,偏强
sz002601,2025-03-31,2025-05-15,41.230404432378,40.42326467346515,-0.8071397589128556,67.13075060532687,67.13075060532687,544,偏强
sh601228,2025-03-31,2025-05-15,40.55600661888865,39.735062091505355,-0.8209445273832978,67.07021791767555,67.07021791767555,545,偏强
sh601000,2025-03-31,2025-05-15,45.97728888324707,45.145582196682334,-0.831706686564739,67.00968523002422,67.00968523002422,546,偏强
sz002053,2025-03-31,2025-05-15,48.50290097307164,47.64739206620659,-0.8555089068650458,66.94915254237289,66.94915254237289,547,偏强
sh688548,2025-03-31,2025-05-15,47.9323540642805,47.05741896952867,-0.8749350947518325,66.88861985472155,66.88861985472155,548,偏强
sz300925,2025-03-31,2025-05-15,39.5188155274563,38.6354689202647,-0.8833466071915965,66.82808716707022,66.82808716707022,549,偏强
sh600118,2025-03-31,2025-05-15,36.672794347174325,35.763854124028576,-0.90894022314575,66.76755447941889,66.76755447941889,550,偏强
sz300323,2025-03-31,2025-05-15,38.607318361278374,37.60129648241817,-1.0060218788602027,66.70702179176754,66.70702179176754,551,偏强
sz300049,2025-03-31,2025-05-15,50.04908224269126,48.97757460392322,-1.0715076387680378,66.64648910411623,66.64648910411623,552,偏强
sz002897,2025-03-31,2025-05-15,38.976061386003124,37.884740685886115,-1.0913207001170069,66.58595641646488,66.58595641646488,553,偏强
sh600223,2025-03-31,2025-05-15,43.6531625537889,42.512096051087646,-1.14106650270126,66.52542372881356,66.52542372881356,554,偏强
sz000969,2025-03-31,2025-05-15,38.1211376208738,36.976964038282254,-1.1441735825915509,66.46489104116223,66.46489104116223,555,偏强
sz000967,2025-03-31,2025-05-15,42.6777369115521,41.531220862902536,-1.1465160486495651,66.4043583535109,66.4043583535109,556,偏强
sz000927,2025-03-31,2025-05-15,38.536850752292146,37.3485295017863,-1.1883212505058418,66.34382566585957,66.34382566585957,557,偏强
sh600335,2025-03-31,2025-05-15,36.21705282928533,35.0111803631431,-1.2058724661422304,66.28329297820824,66.28329297820824,558,偏强
sz300255,2025-03-31,2025-05-15,42.193673857306564,40.98602207486652,-1.207651782440043,66.2227602905569,66.2227602905569,559,偏强
sz300001,2025-03-31,2025-05-15,33.69465502022826,32.45755497774663,-1.2371000424816256,66.16222760290556,66.16222760290556,560,偏强
sz002372,2025-03-31,2025-05-15,46.25776468480288,45.008891064692854,-1.248873620110024,66.10169491525424,66.10169491525424,561,偏强
sz002867,2025-03-31,2025-05-15,46.06079367565554,44.73929357492694,-1.321500100728596,66.0411622276029,66.0411622276029,562,偏强
sh600654,2025-03-31,2025-05-15,39.521544747982105,38.18604328544323,-1.335501462538874,65.98062953995158,65.98062953995158,563,偏强
sz002120,2025-03-31,2025-05-15,37.64777773187267,36.28700550146721,-1.3607722304054617,65.92009685230025,65.92009685230025,564,偏强
sz002965,2025-03-31,2025-05-15,41.5997935076304,40.083502600175414,-1.5162909074549866,65.85956416464892,65.85956416464892,565,偏强
sz002651,2025-03-31,2025-05-15,44.90746106228263,43.36137125907169,-1.5460898032109391,65.79903147699758,65.79903147699758,566,偏强
sh603267,2025-03-31,2025-05-15,47.989059904948434,46.440956938505884,-1.5481029664425487,65.73849878934624,65.73849878934624,567,偏强
sh688016,2025-03-31,2025-05-15,57.11753457734894,55.51188750831065,-1.6056470690382902,65.67796610169492,65.67796610169492,568,偏强
sz002265,2025-03-31,2025-05-15,40.10676630752658,38.48282645830168,-1.6239398492248978,65.61743341404357,65.61743341404357,569,偏强
sz002104,2025-03-31,2025-05-15,48.070664802468734,46.44036415080713,-1.6303006516616048,65.55690072639226,65.55690072639226,570,偏强
sz002077,2025-03-31,2025-05-15,38.9412092099521,37.294371383256085,-1.6468378266960129,65.49636803874091,65.49636803874091,571,偏强
sz002432,2025-03-31,2025-05-15,48.3711470848572,46.71625711277793,-1.654889972079269,65.4358353510896,65.4358353510896,572,偏强
sz300768,2025-03-31,2025-05-15,49.034698888045256,47.33117637467804,-1.7035225133672196,65.37530266343826,65.37530266343826,573,偏强
sh600867,2025-03-31,2025-05-15,51.67799689151343,49.96628181396406,-1.711715077549369,65.31476997578693,65.31476997578693,574,偏强
sh600325,2025-03-31,2025-05-15,39.748692041450944,38.01406358129415,-1.7346284601567885,65.2542372881356,65.2542372881356,575,偏强
sz002192,2025-03-31,2025-05-15,49.45477947304,47.67647161265088,-1.7783078603891167,65.19370460048425,65.19370460048425,576,偏强
sz000768,2025-03-31,2025-05-15,32.68493168958155,30.835528842515423,-1.8494028470661308,65.13317191283294,65.13317191283294,577,偏强
sh600612,2025-03-31,2025-05-15,41.20426282621242,39.35107609667034,-1.8531867295420827,65.07263922518159,65.07263922518159,578,偏强
sh600037,2025-03-31,2025-05-15,40.90820375224633,39.05469705056903,-1.8535067016773004,65.01210653753027,65.01210653753027,579,偏强
sh601611,2025-03-31,2025-05-15,32.64979562642827,30.787545462745445,-1.8622501636828253,64.95157384987893,64.95157384987893,580,偏强
sh600309,2025-03-31,2025-05-15,39.2305751000005,37.359230333756415,-1.8713447662440834,64.89104116222761,64.89104116222761,581,偏强
sz300257,2025-03-31,2025-05-15,47.67767486594485,45.78359662376142,-1.8940782421834355,64.83050847457628,64.83050847457628,582,偏强
sz000030,2025-03-31,2025-05-15,38.38260929409882,36.40618273127957,-1.9764265628192457,64.76997578692493,64.76997578692493,583,偏强
sz300725,2025-03-31,2025-05-15,49.99071434569793,48.01263748959712,-1.9780768561008153,64.70944309927361,64.70944309927361,584,偏强
sh688443,2025-03-31,2025-05-15,51.84802937963025,49.861808846838386,-1.9862205327918596,64.64891041162227,64.64891041162227,585,偏强
sz003816,2025-03-31,2025-05-15,46.60688992139069,44.604109676870365,-2.002780244520323,64.58837772397095,64.58837772397095,586,偏强
sz000582,2025-03-31,2025-05-15,45.54534746709306,43.53353575650254,-2.0118117105905244,64.5278450363196,64.5278450363196,587,偏强
sh601858,2025-03-31,2025-05-15,42.598881672769814,40.580720589079164,-2.0181610836906474,64.46731234866829,64.46731234866829,588,偏强
sz002439,2025-03-31,2025-05-15,42.07011371610034,40.03925957492037,-2.0308541411799625,64.40677966101694,64.40677966101694,589,偏强
sz300026,2025-03-31,2025-05-15,44.33240818601684,42.239785752076166,-2.092622433940678,64.34624697336562,64.34624697336562,590,偏强
sh600585,2025-03-31,2025-05-15,47.31571847956475,45.21717572918035,-2.0985427503844014,64.28571428571429,64.28571428571429,591,偏强
sh688563,2025-03-31,2025-05-15,49.38075536121057,47.27051340720912,-2.1102419540014448,64.22518159806295,64.22518159806295,592,偏强
sz000636,2025-03-31,2025-05-15,43.628276174322885,41.41826793573731,-2.2100082385855697,64.16464891041163,64.16464891041163,593,偏强
sh600845,2025-03-31,2025-05-15,46.69284912633885,44.47642940035281,-2.2164197259860456,64.10411622276028,64.10411622276028,594,偏强
sz001286,2025-03-31,2025-05-15,46.90807554955463,44.64478948843605,-2.263286061118583,64.04358353510897,64.04358353510897,595,偏强
sz002158,2025-03-31,2025-05-15,47.8918315756659,45.58411625822274,-2.307715317443153,63.983050847457626,63.983050847457626,596,偏强
sz000661,2025-03-31,2025-05-15,51.43211454288416,49.124112819700244,-2.308001723183915,63.922518159806295,63.922518159806295,597,偏强
sh688177,2025-03-31,2025-05-15,48.40485362031779,46.02074406944037,-2.384109550877416,63.861985472154956,63.861985472154956,598,偏强
sz301015,2025-03-31,2025-05-15,45.079099922904575,42.67678124684797,-2.4023186760566015,63.80145278450363,63.80145278450363,599,偏强
sh688639,2025-03-31,2025-05-15,47.02728885785998,44.59938763420974,-2.427901223650238,63.74092009685231,63.74092009685231,600,偏强
sz301087,2025-03-31,2025-05-15,50.171598226850826,47.72270754247708,-2.448890684373745,63.68038740920097,63.68038740920097,601,偏强
sh601069,2025-03-31,2025-05-15,37.94138475321679,35.48613957653649,-2.455245176680297,63.61985472154964,63.61985472154964,602,偏强
sz000858,2025-03-31,2025-05-15,49.400324515014674,46.9372502935637,-2.463074221450977,63.559322033898304,63.559322033898304,603,偏强
sh688385,2025-03-31,2025-05-15,50.32044944938138,47.82831767320741,-2.4921317761739705,63.49878934624697,63.49878934624697,604,偏强
sz002508,2025-03-31,2025-05-15,49.11280658304943,46.5969278409987,-2.5158787420507256,63.438256658595634,63.438256658595634,605,偏强
sz301050,2025-03-31,2025-05-15,49.156683447444486,46.63161367186096,-2.5250697755835247,63.37772397094431,63.37772397094431,606,偏强
sh600682,2025-03-31,2025-05-15,45.728931157607335,43.197369079244446,-2.5315620783628914,63.31719128329297,63.31719128329297,607,偏强
sh688326,2025-03-31,2025-05-15,43.82664865397687,41.264058033035894,-2.5625906209409743,63.256658595641646,63.256658595641646,608,偏强
sz301363,2025-03-31,2025-05-15,51.48458059442691,48.915801074594086,-2.5687795198328236,63.19612590799032,63.19612590799032,609,偏强
sh601969,2025-03-31,2025-05-15,46.48598038554306,43.868682331969254,-2.617298053573802,63.13559322033898,63.13559322033898,610,偏强
sz301236,2025-03-31,2025-05-15,39.71382470068413,37.08186673544557,-2.6319579652385525,63.07506053268766,63.07506053268766,611,偏强
sz300087,2025-03-31,2025-05-15,39.51693754307853,36.862077795746636,-2.65485974733189,63.01452784503632,63.01452784503632,612,偏强
sz002243,2025-03-31,2025-05-15,42.96565665116771,40.25338885059222,-2.71226780057549,62.95399515738499,62.95399515738499,613,偏强
sh688301,2025-03-31,2025-05-15,58.07037801753348,55.35555426884008,-2.714823748693397,62.89346246973365,62.89346246973365,614,偏强
sh603162,2025-03-31,2025-05-15,41.478078554032024,38.727724551604354,-2.7503540024276667,62.832929782082324,62.832929782082324,615,偏强
sh600056,2025-03-31,2025-05-15,35.939331409855804,33.18831483382617,-2.751016576029631,62.772397094430985,62.772397094430985,616,偏强
sh600566,2025-03-31,2025-05-15,50.99179315440065,48.23969797354699,-2.752095180853664,62.71186440677966,62.71186440677966,617,偏强
sh600452,2025-03-31,2025-05-15,42.741301953893434,39.98150149183451,-2.7598004620589274,62.651331719128336,62.651331719128336,618,偏强
sz300496,2025-03-31,2025-05-15,56.11739010047481,53.34722064106461,-2.7701694594101958,62.590799031477,62.590799031477,619,偏强
sz300378,2025-03-31,2025-05-15,44.15227587268768,41.36948993064122,-2.782785942046456,62.530266343825666,62.530266343825666,620,偏强
sz300450,2025-03-31,2025-05-15,44.21816547997824,41.42147708722617,-2.796688392752067,62.469733656174334,62.469733656174334,621,偏强
sz300809,2025-03-31,2025-05-15,51.079880678951916,48.276814078143836,-2.8030666008080805,62.409200968523,62.409200968523,622,偏强
sh600022,2025-03-31,2025-05-15,37.258195456536676,34.4526755679113,-2.805519888625373,62.348668280871664,62.348668280871664,623,偏强
sh600511,2025-03-31,2025-05-15,39.73252834570326,36.90662121830777,-2.8259071273954888,62.28813559322034,62.28813559322034,624,偏强
sh600808,2025-03-31,2025-05-15,35.77949006080635,32.921068859510655,-2.858421201295701,62.227602905569015,62.227602905569015,625,偏强
sz000650,2025-03-31,2025-05-15,51.46141292769637,48.576430316380225,-2.8849826113161443,62.167070217917676,62.167070217917676,626,偏强
sh688266,2025-03-31,2025-05-15,47.96310717329277,45.06549869062185,-2.897608482670919,62.10653753026635,62.10653753026635,627,偏强
sz002493,2025-03-31,2025-05-15,39.33377488458046,36.41962193212789,-2.914152952452566,62.04600484261501,62.04600484261501,628,偏强
sh603360,2025-03-31,2025-05-15,54.77005990993594,51.83214808590872,-2.9379118240272173,61.98547215496368,61.98547215496368,629,偏强
sh600048,2025-03-31,2025-05-15,38.17371678072811,35.223265878916784,-2.9504509018113203,61.92493946731234,61.92493946731234,630,偏强
sh600098,2025-03-31,2025-05-15,41.10839105844514,38.15181565223156,-2.9565754062135805,61.86440677966102,61.86440677966102,631,偏强
sh600038,2025-03-31,2025-05-15,36.845693892859565,33.86656410061717,-2.979129792242395,61.80387409200968,61.80387409200968,632,偏强
sz002312,2025-03-31,2025-05-15,42.084153306307364,39.051780970259586,-3.032372336047778,61.743341404358354,61.743341404358354,633,偏强
sh688158,2025-03-31,2025-05-15,43.966602946230026,40.92152799863349,-3.045074947596532,61.68280871670703,61.68280871670703,634,偏强
sz002252,2025-03-31,2025-05-15,51.72137688431075,48.6046525804709,-3.1167243038398493,61.62227602905569,61.62227602905569,635,偏强
sz300002,2025-03-31,2025-05-15,53.599772440998116,50.43060006854765,-3.1691723724504652,61.561743341404366,61.561743341404366,636,偏强
sh601016,2025-03-31,2025-05-15,49.92937855371126,46.754635038335095,-3.174743515376168,61.50121065375303,61.50121065375303,637,偏强
sh688425,2025-03-31,2025-05-15,46.673203898609245,43.497320994591085,-3.1758829040181618,61.440677966101696,61.440677966101696,638,偏强
sz300475,2025-03-31,2025-05-15,39.887332494011254,36.708326019402044,-3.1790064746092095,61.38014527845036,61.38014527845036,639,偏强
sz300224,2025-03-31,2025-05-15,42.04613750004249,38.85890217683552,-3.1872353232069717,61.31961259079903,61.31961259079903,640,偏强
sh600282,2025-03-31,2025-05-15,39.388665474296296,36.17097034524462,-3.217695129051676,61.25907990314769,61.25907990314769,641,偏强
sz300456,2025-03-31,2025-05-15,52.0236544307618,48.75895512208787,-3.264699308673931,61.19854721549637,61.19854721549637,642,偏强
sh601399,2025-03-31,2025-05-15,41.88634129219048,38.57028131788865,-3.3160599743018313,61.138014527845044,61.138014527845044,643,偏强
sz002241,2025-03-31,2025-05-15,40.109770575658835,36.79135623416497,-3.318414341493861,61.077481840193705,61.077481840193705,644,偏强
sh600315,2025-03-31,2025-05-15,53.092941451538245,49.761465628550994,-3.3314758229872536,61.016949152542374,61.016949152542374,645,偏强
sh600426,2025-03-31,2025-05-15,43.5847960866524,40.15314234923471,-3.4316537374176908,60.95641646489104,60.95641646489104,646,偏强
sz002233,2025-03-31,2025-05-15,46.07659248536016,42.63443768903241,-3.4421547963277486,60.89588377723971,60.89588377723971,647,偏强
sh601101,2025-03-31,2025-05-15,48.66873729451902,45.2197851142894,-3.44895218022962,60.83535108958837,60.83535108958837,648,偏强
