code,date,actual_return_1d,actual_up_1d,pred_return_1d,prob_up_1d,actual_return_3d,actual_up_3d,pred_return_3d,prob_up_3d,actual_return_5d,actual_up_5d,pred_return_5d,prob_up_5d,sequence_score,rank,rating
sh600159,2026-05-07,0.015105740181268867,1.0,0.0011208372,0.48358634,0.030211480362537735,1.0,0.0027476065,0.5072236,-1.1102230246251565e-16,0.0,-0.0036607957,0.4913383,34.64285714285714,234,偏弱
sh603033,2026-05-15,-0.008620689655172376,0.0,0.0015104429,0.48511907,-0.03879310344827569,0.0,0.001912307,0.5027012,-0.04827586206896539,0.0,-0.00016009566,0.47467536,34.31428571428572,235,偏弱
bj920001,2026-05-15,-0.06787878787878765,0.0,-0.0007239403,0.4382215,-0.07999999999999996,0.0,-0.00091803743,0.49469802,0.05090909090909124,1.0,-0.002534544,0.48493335,34.199999999999996,236,偏弱
bj920146,2026-05-15,-0.020679468242245203,0.0,0.002972484,0.53480035,-0.01477104874446089,0.0,-0.00062308385,0.52216405,-0.05908419497784334,0.0,-0.004936622,0.4944469,33.75714285714286,237,偏弱
bj920145,2026-05-15,-0.0059391239792127015,0.0,0.001224515,0.49644008,-0.015590200445434133,0.0,6.154626e-05,0.48538724,-0.009651076466220876,0.0,-0.0017112326,0.48080564,32.77142857142857,238,偏弱
bj920252,2026-05-15,-0.02349129202106104,0.0,0.002165807,0.52369845,-0.04495747266099648,0.0,-0.0028826706,0.50569814,-0.0911300121506683,0.0,-0.006174455,0.49485898,32.714285714285715,239,偏弱
bj920608,2026-05-15,-0.0073081607795372205,0.0,0.0016787832,0.4932912,-0.018270401948842885,0.0,-0.0010381878,0.48899162,-0.05054811205846543,0.0,-0.0039425166,0.4850085,32.385714285714286,240,偏弱
sh688500,2026-05-08,-0.014859437751003957,0.0,0.0014737124,0.43414533,-0.014859437751003957,0.0,0.0026875944,0.49855033,0.18,1.0,-0.003104119,0.4819362,32.18571428571428,241,偏弱
sh603626,2026-05-08,-0.002888086642599208,0.0,0.0007085061,0.42386994,-0.049097472924187646,0.0,0.003833007,0.48702273,-0.07761732851985559,0.0,-0.0015102805,0.47220623,31.32857142857143,242,偏弱
sh688535,2026-05-13,-0.014548238897396537,0.0,0.0032774508,0.42480117,0.16828313765526604,1.0,0.0037170271,0.49376225,0.18,1.0,-0.001142329,0.469778,31.1,243,偏弱
sz002568,2026-05-11,-0.02076502732240415,0.0,0.0011928265,0.47638088,-0.004918032786885074,0.0,0.0050512915,0.5162931,-0.03005464480874287,0.0,-0.0017515253,0.4749732,30.799999999999997,244,偏弱
sh688373,2026-05-13,-0.02300884955752225,0.0,-0.0016923279,0.42692015,-0.06194690265486735,0.0,-0.0016763278,0.46749344,-0.08849557522123896,0.0,-0.00040197372,0.46675175,30.642857142857146,245,偏弱
sh603918,2026-05-13,-0.03463522476050118,0.0,0.0047536925,0.4963675,-0.056742815033161476,0.0,-7.9376994e-05,0.4946833,-0.05453205600589561,0.0,-0.0033052056,0.48029336,30.414285714285715,246,偏弱
sz300912,2026-05-07,0.02244632400780744,1.0,0.007849032,0.4730047,-0.002927781392322526,0.0,0.007602396,0.5240669,0.07319453480806826,1.0,-0.001323568,0.46916047,30.24285714285714,247,偏弱
bj920566,2026-05-15,-0.016822429906542036,0.0,0.0033433908,0.54228705,-0.014018691588784882,0.0,0.00014284179,0.50913376,-0.043925233644859674,0.0,-0.003986969,0.48114216,30.14285714285714,248,偏弱
bj920208,2026-05-15,-0.026824978012313205,0.0,0.003230054,0.51152146,-0.03913808267370256,0.0,-0.0022462322,0.48408353,-0.08091468777484612,0.0,-0.0033875231,0.47750255,29.942857142857143,249,偏弱
bj920957,2026-05-15,-0.024137931034482696,0.0,0.0028616,0.50707453,-0.006896551724137945,0.0,0.0034718656,0.514548,-0.06465517241379315,0.0,-0.0009401329,0.46725288,29.628571428571426,250,偏弱
sz301282,2026-05-08,-0.019764105833599,0.0,-0.0007142989,0.45104772,-0.040803315269365426,0.0,-0.0014318854,0.45762068,-0.12240994580809672,0.0,-0.0017654877,0.47006947,29.58571428571429,251,偏弱
sz002330,2026-05-07,0.00426439232409348,1.0,0.00064575317,0.475779,-0.029850746268656803,0.0,0.001985784,0.49958965,-0.019189765458422325,0.0,-0.003469037,0.47691387,29.557142857142857,252,偏弱
sz001337,2026-05-06,0.0025773195876286348,1.0,0.003730382,0.42632315,0.028522336769759127,1.0,0.0037650834,0.48243907,-0.004918500662276393,0.0,-0.00029078854,0.45822632,29.457142857142856,253,偏弱
sh601127,2026-05-08,-0.012292358803986603,0.0,0.00023481436,0.4264411,-0.03145071982281289,0.0,0.00082047953,0.49092647,-0.0779623477297895,0.0,-0.0007619737,0.4615962,29.2,254,偏弱
sz003020,2026-05-07,0.00694143167028205,1.0,0.00090191944,0.49180433,-0.00867678958785234,0.0,0.0018873811,0.51218337,-0.04208242950108476,0.0,-0.002762774,0.47035456,28.971428571428568,255,偏弱
bj920970,2026-05-15,-0.007342143906020393,0.0,0.00053594616,0.5130921,-0.001468428781204123,0.0,-0.00048923417,0.48339072,-0.027900146842878004,0.0,-0.0028647434,0.4687931,27.557142857142857,256,偏弱
bj920792,2026-05-15,-0.019469026548672774,0.0,0.0013650364,0.48259243,-0.026548672566371945,0.0,-0.0009884335,0.49311084,-0.05486725663716818,0.0,-0.0043843845,0.4756971,27.485714285714288,257,偏弱
bj920225,2026-05-15,-0.0051751592356689136,0.0,0.0014390962,0.5035236,0.00039808917197436955,1.0,0.0015090897,0.4872179,-0.04578025477707015,0.0,-0.0025828958,0.4674585,27.41428571428571,258,偏弱
bj920719,2026-05-15,-0.056768558951964754,0.0,0.001386779,0.47212252,-0.055021834061135144,0.0,-0.0023917258,0.44873446,-0.08122270742358062,0.0,-0.0016466115,0.46009472,26.92857142857143,259,偏弱
bj920679,2026-05-15,-0.027945205479451896,0.0,0.004769472,0.51385814,-0.006575342465753531,0.0,-0.00072028785,0.48792163,-0.04547945205479442,0.0,-0.0034293612,0.46854267,26.871428571428574,260,偏弱
sz002945,2026-05-12,-0.010559006211180222,0.0,0.0009094371,0.4630331,-0.06583850931677038,0.0,-0.0021503202,0.4735227,-0.06583850931677038,0.0,-0.0052216845,0.47582802,26.87142857142857,261,偏弱
sh603298,2026-05-06,0.020393029291805753,1.0,0.0026466069,0.4756738,0.09899888765294773,1.0,0.002788142,0.48764637,0.09899888765294751,1.0,-0.0038373438,0.46937415,26.82857142857143,262,偏弱
