index_code,date,open,close,low,high,volume,money,change
sh000300,2026-01-13,4798.05,4761.03,4745.52,4836.95,30144949700.0,801054979599.9999,-0.006031415973544507
sh000300,2026-01-12,4769.65,4789.92,4737.57,4795.93,29483316500.0,799954082400.0,0.006514083027241435
sh000300,2026-01-09,4725.96,4758.92,4719.13,4771.43,25468803800.0,668788811100.0,0.004489567612635081
sh000300,2026-01-08,4761.01,4737.65,4717.01,4765.49,23880495700.0,630655638000.0,-0.008168870782365167
sh000300,2026-01-07,4796.93,4776.67,4751.07,4802.60,25909556400.0,664897929400.0,-0.0029265095424666487
sh000300,2026-01-06,4719.21,4790.69,4718.01,4790.69,29697068600.0,725414566900.0,0.015460759896136933
sh000300,2026-01-05,4661.62,4717.75,4661.62,4721.64,23414483900.0,630577351300.0,0.018965688540240278
sh000300,2025-12-31,4656.48,4629.94,4622.10,4667.05,17076022400.0,444491545700.0,-0.0045879843827936195
sh000300,2025-12-30,4617.32,4651.28,4616.63,4664.33,18037497400.0,457185489000.0,0.0025671589030407116
sh000300,2025-12-29,4658.27,4639.37,4629.06,4672.04,20039713300.0,482613536500.0,-0.003837036528072435
sh000300,2025-12-26,4639.79,4657.24,4635.11,4676.13,17539656500.0,460426934300.0,0.003166370133590668
sh000300,2025-12-25,4629.32,4642.54,4621.92,4651.15,13943418600.0,385356060800.0,0.001829928831305505
sh000300,2025-12-24,4623.68,4634.06,4602.14,4639.43,15371124100.0,406375640700.0,0.0028848255578666215
sh000300,2025-12-23,4616.03,4620.73,4607.80,4644.53,16925641200.0,433141326000.0,0.0019754446376760715
sh000300,2025-12-22,4587.67,4611.62,4587.67,4615.87,16525285600.0,448240599500.0,0.009509257516122416
sh000300,2025-12-19,4561.37,4568.18,4546.85,4591.09,15487622000.0,371577144300.0,0.003380344799562618
sh000300,2025-12-18,4553.98,4552.79,4544.14,4571.97,15168132800.0,382102395700.0,-0.005915002139794123
sh000300,2025-12-17,4499.77,4579.88,4498.93,4594.66,17842483000.0,452504741100.0,0.01830552189525414
sh000300,2025-12-16,4542.42,4497.55,4484.27,4553.08,16516520100.0,390500134300.0,-0.011974798223222116
sh000300,2025-12-15,4550.00,4552.06,4548.44,4595.05,16758996700.0,424383389799.99994,-0.00630655213438247
sh000300,2025-12-12,4558.74,4580.95,4530.78,4583.68,21282652000.0,523863221700.0,0.006320048855712912
sh000300,2025-12-11,4597.19,4552.18,4547.14,4610.28,16841940500.0,432431093500.0,-0.008634901553411067
sh000300,2025-12-10,4586.25,4591.83,4549.08,4598.54,16911110600.0,401452781500.0,-0.0013896681759464347
sh000300,2025-12-09,4611.38,4598.22,4584.25,4628.70,18416034400.0,452113884600.0,-0.005091145129009544
sh000300,2025-12-08,4593.14,4621.75,4592.74,4640.63,19962099000.0,496716196100.0,0.008116408625510996
sh000300,2025-12-05,4547.91,4584.54,4535.02,4593.83,19679996800.0,412146806500.0,0.008351350578568173
sh000300,2025-12-04,4533.60,4546.57,4514.19,4557.42,14719811000.0,348767399200.0,0.0034252546319284427
sh000300,2025-12-03,4554.59,4531.05,4523.50,4569.82,16976279000.0,374486168900.0,-0.005111619052637795
sh000300,2025-12-02,4571.91,4554.33,4539.43,4575.49,14849313200.0,364366426500.0,-0.004842138844398214
sh000300,2025-12-01,4539.19,4576.49,4531.29,4576.97,20038231700.0,463861587299.99994,0.011008116359523257
sh000300,2025-11-28,4511.50,4526.66,4492.43,4531.72,14290209600.0,341832318000.0,0.002493688266820282
sh000300,2025-11-27,4520.01,4515.4,4509.86,4559.22,15031177200.0,417789843600.0,-0.0004936216556027384
sh000300,2025-11-26,4490.20,4517.63,4485.70,4538.14,15620036800.0,427361377700.00006,0.006064047746303425
sh000300,2025-11-25,4475.84,4490.4,4467.35,4510.77,16957192900.0,411523797000.0,0.009521026067602634
sh000300,2025-11-24,4473.16,4448.05,4421.81,4478.81,18583372900.0,425807469500.0,-0.0012484254346473156
sh000300,2025-11-21,4513.39,4453.61,4453.18,4527.04,22285101300.0,481295814500.0,-0.024390190473061124
sh000300,2025-11-20,4619.54,4564.95,4560.18,4620.65,19456259300.0,415064817700.00006,-0.005086862425871086
sh000300,2025-11-19,4568.04,4588.29,4568.04,4607.86,17292497400.0,385230482000.0,0.0043999921194171066
sh000300,2025-11-18,4584.79,4568.19,4552.80,4606.62,17771318500.0,420150126500.0,-0.00649405726340524
sh000300,2025-11-17,4616.81,4598.05,4580.26,4624.90,18895546600.0,438940097500.0,-0.006501531932914806
sh000300,2025-11-14,4663.32,4628.14,4628.02,4684.26,19209267600.0,444720433600.0,-0.015722862483969702
sh000300,2025-11-13,4643.79,4702.07,4643.79,4703.49,20736747400.0,510060678200.0,0.012088051641120812
sh000300,2025-11-12,4643.56,4645.91,4620.99,4669.61,20946059200.0,492308866400.0,-0.001345608608455895
sh000300,2025-11-11,4706.34,4652.17,4648.49,4707.13,18663885800.0,477629076400.0,-0.009133023077496527
sh000300,2025-11-10,4688.12,4695.05,4654.21,4695.18,23602676400.0,593977127600.0,0.0034752574917873424
sh000300,2025-11-07,4673.76,4678.79,4666.04,4701.37,21249737700.0,507573849500.0,-0.003112881919290822
sh000300,2025-11-06,4642.01,4693.4,4642.01,4698.09,22424100800.0,553641780900.0,0.014293556013709852
sh000300,2025-11-05,4562.11,4627.26,4558.76,4642.61,20304587100.0,468361161400.0,0.0018533353541041464
sh000300,2025-11-04,4649.35,4618.7,4595.07,4665.32,23322403200.0,505177701000.0,-0.007456913224738848
sh000300,2025-11-03,4636.73,4653.4,4595.73,4653.40,23986980900.0,557602941100.0,0.002743138383035193
sh000300,2025-10-31,4702.49,4640.67,4640.67,4706.14,28146474000.0,680712251500.0,-0.014700917851933393
sh000300,2025-10-30,4735.98,4709.91,4706.45,4761.83,27328911800.0,719956285400.0001,-0.007988896003235268
sh000300,2025-10-29,4701.04,4747.84,4697.27,4747.84,24621132400.0,645898688800.0,0.011907578266698193
sh000300,2025-10-28,4697.73,4691.97,4679.23,4734.32,22090664500.0,571563257100.0,-0.005099639102463582
sh000300,2025-10-27,4699.38,4716.02,4687.69,4720.43,26220067400.0,672670372500.0,0.011873803822618267
sh000300,2025-10-24,4622.79,4660.68,4622.79,4660.68,20881448300.0,551986648600.0,0.011796784431891805
sh000300,2025-10-23,4578.70,4606.34,4541.69,4611.34,20046391700.0,420800208800.0,0.002998321201418852
sh000300,2025-10-22,4576.03,4592.57,4567.24,4603.49,18533396000.0,440935302700.00006,-0.0033204061746534563
sh000300,2025-10-21,4556.12,4607.87,4547.93,4615.46,21571117500.0,551390253200.0,0.015347426964757105
sh000300,2025-10-20,4558.24,4538.22,4520.50,4570.44,21842040500.0,505798833700.0,0.0053143060942841824
sh000300,2025-10-17,4610.70,4514.23,4509.33,4618.56,25690561700.0,559085965200.0,-0.02255966326146186
sh000300,2025-10-16,4588.92,4618.42,4586.28,4645.10,24823551800.0,560567191700.0,0.0026333556940618674
sh000300,2025-10-15,4544.24,4606.29,4526.83,4608.82,28477185500.0,607326345300.0,0.014811436729190497
sh000300,2025-10-14,4634.05,4539.06,4520.93,4641.45,37295403000.0,808959003199.9999,-0.011954775597629808
sh000300,2025-10-13,4490.87,4593.98,4490.87,4601.81,31501035400.0,714001634400.0,-0.004949283382754022
sh000300,2025-10-10,4679.50,4616.83,4600.96,4692.59,31902089900.0,792743047300.0,-0.019673084926573603
sh000300,2025-10-09,4662.11,4709.48,4651.99,4726.34,34767869600.0,862208005900.0,0.014823226718440496
sh000300,2025-09-30,4629.90,4640.69,4616.22,4647.50,24798035900.0,664624101900.0,0.004467484118137133
sh000300,2025-09-29,4555.03,4620.05,4541.43,4647.57,27435887700.0,693395231200.0,0.015384446324765655
sh000300,2025-09-26,4576.91,4550.05,4550.05,4597.85,20848211400.0,598723903200.0,-0.00945686177612226
sh000300,2025-09-25,4563.98,4593.49,4558.84,4613.95,22982333300.0,669866986600.0,0.006005164178385369
sh000300,2025-09-24,4495.27,4566.07,4494.11,4567.49,22048260800.0,629161495500.0,0.010241648929815161
sh000300,2025-09-23,4536.76,4519.78,4459.73,4560.73,25282706200.0,680513630699.9999,-0.0006257448685603739
sh000300,2025-09-22,4512.03,4522.61,4487.13,4523.87,19645995600.0,563149164300.0,0.004595816895902161
sh000300,2025-09-19,4499.09,4501.92,4491.84,4533.09,22504400000.0,603887059800.0,0.0008470224160814777
sh000300,2025-09-18,4546.03,4498.11,4454.99,4573.83,30985982600.0,839987127400.0,-0.011625965168248209
sh000300,2025-09-17,4517.29,4551.02,4503.80,4556.03,23571647200.0,608454200500.0,0.006119371968501319
sh000300,2025-09-16,4539.92,4523.34,4494.79,4552.42,24926920600.0,613728334800.0,-0.002144246932535676
sh000300,2025-09-15,4534.89,4533.06,4522.50,4566.91,23188567800.0,613314652400.0,0.002445820433436552
sh000300,2025-09-12,4544.59,4522.0,4517.79,4564.67,26644200300.0,689576075699.9999,-0.005723357145841157
sh000300,2025-09-11,4438.84,4548.03,4427.92,4548.03,25326405100.0,693156671400.0,0.023095992225601547
sh000300,2025-09-10,4438.30,4445.36,4414.59,4466.63,20359764600.0,535539349500.0,0.0020512774273824252
sh000300,2025-09-09,4448.74,4436.26,4412.69,4472.09,22137546000.0,562861104000.0,-0.007008284145519683
sh000300,2025-09-08,4467.17,4467.57,4438.07,4482.76,26763838200.0,683630879800.0,0.0016254439143379429
sh000300,2025-09-05,4365.61,4460.32,4350.30,4466.56,24962565700.0,664166970900.0,0.02178818430270235
sh000300,2025-09-04,4461.25,4365.21,4327.51,4465.50,30793460900.0,773124597000.0,-0.02121605532049431
sh000300,2025-09-03,4501.34,4459.83,4427.52,4510.73,25432021700.0,655697116700.0,-0.006818915698872052
sh000300,2025-09-02,4521.98,4490.45,4454.42,4548.89,30393256600.0,777999298000.0,-0.0073523722785059364
sh000300,2025-09-01,4516.88,4523.71,4487.53,4528.13,32036670800.0,770378288100.0,0.00599320399576575
sh000300,2025-08-29,4455.80,4496.76,4452.36,4516.84,35193894700.0,831194066200.0,0.007388356953075714
sh000300,2025-08-28,4378.04,4463.78,4364.17,4464.80,29683453600.0,739423602200.0,0.017703533638993685
sh000300,2025-08-27,4458.84,4386.13,4386.13,4494.91,33313389800.0,785098483000.0,-0.014926144109383532
sh000300,2025-08-26,4453.35,4452.59,4435.53,4476.80,27062139500.0,627950450200.0,-0.003721007245112151
sh000300,2025-08-25,4416.29,4469.22,4404.78,4472.65,35809000600.0,823681964500.0,0.020835998172681558
sh000300,2025-08-22,4287.36,4378.0,4287.36,4378.39,29043489700.0,675935075400.0001,0.020972138980940302
sh000300,2025-08-21,4284.37,4288.07,4273.65,4308.45,25903001400.0,558521269000.0,0.0039027016903123712
sh000300,2025-08-20,4208.40,4271.4,4190.56,4272.15,24648177300.0,538815306100.0,0.01137243480916883
sh000300,2025-08-19,4241.77,4223.37,4215.21,4264.23,25081877100.0,553536203300.0,-0.0037835453518295648
sh000300,2025-08-18,4218.25,4239.41,4203.42,4272.96,30147910200.0,635365867200.0,0.00881887515318791
sh000300,2025-08-15,4162.42,4202.35,4157.50,4214.73,26132756600.0,518686873500.0,0.006958505359055511
sh000300,2025-08-14,4179.97,4173.31,4165.94,4220.31,22110359500.0,485075642600.0,-0.0007829372357286424
sh000300,2025-08-13,4150.50,4176.58,4147.20,4186.75,21393499900.0,462776745500.0,0.007903316497057
sh000300,2025-08-12,4123.58,4143.83,4121.22,4153.29,17728782300.0,383088423300.0,0.005171606618298075
sh000300,2025-08-11,4110.29,4122.51,4103.60,4134.25,19044371600.0,360685826200.0,0.004272869229251297
sh000300,2025-08-08,4109.27,4104.97,4097.42,4122.21,17317120100.0,308507687600.0,-0.002357418699433955
sh000300,2025-08-07,4120.28,4114.67,4094.82,4129.74,19864190200.0,358108367000.0,0.0002868610352766421
sh000300,2025-08-06,4100.43,4113.49,4098.35,4116.71,17667615500.0,307674626100.0,0.002446721661041318
sh000300,2025-08-05,4080.39,4103.45,4075.58,4106.30,17885199900.0,306934255800.0,0.008045299334266787
sh000300,2025-08-04,4037.94,4070.7,4037.94,4070.70,16227590200.0,295976826600.0,0.0038890930299659843
sh000300,2025-08-01,4069.93,4054.93,4040.46,4085.35,19622182600.0,359685164200.0,-0.005069204704104213
sh000300,2025-07-31,4141.56,4075.59,4063.67,4141.82,26708740600.0,492142571700.0,-0.018223470577465872
sh000300,2025-07-30,4148.94,4151.24,4127.43,4185.21,24985304800.0,445168467700.00006,-0.0001878603667614387
sh000300,2025-07-29,4132.68,4152.02,4117.58,4153.33,23080788000.0,428764311000.0,0.0039169983219773385
sh000300,2025-07-28,4128.20,4135.82,4112.97,4146.12,22275981500.0,406792874000.0,0.002098295195727795
sh000300,2025-07-25,4145.32,4127.16,4117.80,4150.50,27359496300.0,430445513500.0,-0.005273509052696523
sh000300,2025-07-24,4116.83,4149.04,4111.88,4152.43,31963239200.0,487000043900.0,0.007104765557300441
sh000300,2025-07-23,4129.15,4119.77,4113.91,4155.68,30050615400.0,470330899400.0,0.00019665158195292243
sh000300,2025-07-22,4087.34,4118.96,4068.34,4119.20,25759698500.0,450874014500.0,0.008162795763668074
sh000300,2025-07-21,4069.77,4085.61,4063.44,4086.12,22326847600.0,377938564900.0,0.00666740584691583
sh000300,2025-07-18,4039.87,4058.55,4039.32,4064.64,18621106300.0,354244444600.0,0.005963579039730105
sh000300,2025-07-17,4005.07,4034.49,4005.07,4034.59,16124904100.0,325516865700.0,0.006810241565182729
sh000300,2025-07-16,4019.39,4007.2,3993.92,4027.86,15102730800.0,300656795700.0,-0.0029509387767289175
sh000300,2025-07-15,4023.99,4019.06,3994.26,4042.66,19104293100.0,353524574400.0,0.00034597167014704944
sh000300,2025-07-14,4021.21,4017.67,4017.67,4034.92,20791717500.0,321415945200.0,0.0007123624779254989
sh000300,2025-07-11,4011.47,4014.81,4010.11,4065.94,26205277300.0,443780794900.0,0.0011945077580659547
sh000300,2025-07-10,3993.42,4010.02,3992.52,4032.98,20977890400.0,347836703600.0,0.004665029814100219
sh000300,2025-07-09,3997.50,3991.4,3987.43,4016.74,17329379600.0,305398796600.0,-0.0017631832335028852
sh000300,2025-07-08,3965.43,3998.45,3965.43,4002.27,15640289500.0,292089834200.0,0.008393082768204163
sh000300,2025-07-07,3977.29,3965.17,3956.57,3979.75,13113527300.0,225106992900.0,-0.004276530560996417
sh000300,2025-07-04,3967.46,3982.2,3958.38,4013.85,15719713300.0,290512992200.0,0.003560925084486799
sh000300,2025-07-03,3949.40,3968.07,3945.14,3971.62,14100400600.0,269609569500.0,0.006184578870496615
sh000300,2025-07-02,3943.32,3943.68,3929.70,3952.14,14706306200.0,246637847500.0,0.0002333390822670811
sh000300,2025-07-01,3935.91,3942.76,3924.72,3946.25,12895936200.0,236070338400.0,0.0016971199772362056
sh000300,2025-06-30,3920.31,3936.08,3911.60,3940.36,14517023600.0,288821434900.0,0.003651421810615618
sh000300,2025-06-27,3949.79,3921.76,3918.20,3969.26,19455791300.0,343468229799.99994,-0.0061479668121295905
sh000300,2025-06-26,3953.16,3946.02,3945.26,3964.48,16531626300.0,328102847500.0,-0.003547917082273866
sh000300,2025-06-25,3907.07,3960.07,3902.18,3963.04,18721367100.0,361727254600.0,0.014354397891409576
sh000300,2025-06-24,3862.39,3904.03,3862.39,3914.16,16365618800.0,294228720600.0,0.011957282459369223
sh000300,2025-06-23,3831.17,3857.9,3827.08,3867.59,13380089200.0,232482215900.0,0.0029272299981282224
sh000300,2025-06-20,3839.78,3846.64,3839.78,3856.48,11815102000.0,213522822900.0,0.0009237358479763369
sh000300,2025-06-19,3870.05,3843.09,3834.95,3872.94,13028065800.0,234840180799.99997,-0.008227160468339045
sh000300,2025-06-18,3871.65,3874.97,3854.66,3881.35,12752862100.0,230553858299.99997,0.0011859300637147019
sh000300,2025-06-17,3875.18,3870.38,3860.41,3880.42,12234252600.0,220399818900.0,-0.000882854045123671
sh000300,2025-06-16,3853.62,3873.8,3853.62,3876.17,13734183500.0,246860982900.0,0.0024895320611360017
sh000300,2025-06-13,3881.49,3864.18,3853.82,3889.16,17253953600.0,309172346200.0,-0.007199013411438249
sh000300,2025-06-12,3885.52,3892.2,3870.38,3900.04,13399869700.0,260239581500.0,-0.0006239360350021039
sh000300,2025-06-11,3870.67,3894.63,3870.67,3911.61,14241477200.0,257217704400.0,0.007543713959751397
sh000300,2025-06-10,3887.55,3865.47,3850.47,3897.46,14556385900.0,263647551800.0,-0.005091049482015331
sh000300,2025-06-09,3877.80,3885.25,3871.99,3894.65,13630629300.0,262023668500.0,0.0029091528608820028
sh000300,2025-06-06,3878.10,3873.98,3869.39,3889.46,11098797100.0,202034736300.0,-0.0009232610198165458
sh000300,2025-06-05,3872.64,3877.56,3861.27,3883.13,12287818400.0,231749275300.0,0.0022798120318243686
sh000300,2025-06-04,3855.49,3868.74,3855.49,3875.86,11680387300.0,211736178200.0,0.0043431870633772185
sh000300,2025-06-03,3833.46,3852.01,3832.72,3863.30,13140309000.0,226782772100.0,0.0030675246013911472
sh000300,2025-05-30,3850.49,3840.23,3829.25,3858.61,11167222800.0,199389751100.0,-0.004786586155959172
sh000300,2025-05-29,3838.01,3858.7,3831.46,3869.79,10847188600.0,209459602500.0,0.0058546910516548145
sh000300,2025-05-28,3843.07,3836.24,3833.96,3849.74,8903102600.0,162496372700.0,-0.0008230452674897748
sh000300,2025-05-27,3857.63,3839.4,3834.85,3865.43,9857242500.0,178466763500.0,-0.0053651320817282855
sh000300,2025-05-26,3875.79,3860.11,3849.04,3884.54,10960120700.0,208876792100.0,-0.005708000731530771
sh000300,2025-05-23,3910.37,3882.27,3882.27,3931.55,12027741900.0,232945378299.99997,-0.00807385017897888
sh000300,2025-05-22,3912.60,3913.87,3903.09,3923.02,10759705200.0,197511410300.0,-0.0006408979721069796
sh000300,2025-05-21,3899.44,3916.38,3899.44,3928.63,10979134300.0,217037739400.0,0.004671422744518594
sh000300,2025-05-20,3883.10,3898.17,3881.74,3911.47,10488523400.0,201636702500.0,0.005421508066492109
sh000300,2025-05-19,3882.57,3877.15,3866.57,3885.59,9864341400.0,184888170600.0,-0.003070126944863749
sh000300,2025-05-16,3898.67,3889.09,3874.86,3903.85,11840534500.0,208835664000.0,-0.004635032760032631
sh000300,2025-05-15,3934.03,3907.2,3904.91,3936.47,13808174900.0,241464943600.0,-0.00913215375290699
sh000300,2025-05-14,3894.84,3943.21,3890.65,3960.52,17203377900.0,319465226900.0,0.012050017195977647
