code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz000333,2013-09-18,40.5,46.4,39.88,42.24,-0.052065,38889754.0,1681303475.55,28990068480.0,71230299950.0,0.056664,42.24,2013-10-31,2013-09-30,9.006413663583631,0.6219314908155888,6.845465923009057,1.8748007264393467,7.476041071537304
sz000333,2013-09-23,41.9,46.46,40.67,46.2,0.09375,31851606.0,1406017543.27,31707887400.0,77908140570.0,0.046409,46.2,2013-10-31,2013-09-30,9.850764944505084,0.6802375680768218,7.4872283532611235,2.0505632945348102,8.176919921993926
sz000333,2013-09-24,45.49,46.15,44.4,44.61,-0.034416,20004514.0,901506346.98,30616641920.0,75226886380.0,0.029148,44.60998080000001,2013-10-31,2013-09-30,9.511745111803162,0.6568267946164716,7.229551013681561,1.979991960331401,7.895503045958584
sz000333,2013-09-25,44.01,47.14,44.0,45.05,0.009863,17165136.0,781787170.45,30918621800.0,75968868670.0,0.02501,45.04996904063041,2013-10-31,2013-09-30,9.605561920653944,0.663305247635796,7.300857950269453,1.9995211345349857,7.973376392500874
sz000333,2013-09-26,44.65,45.07,42.45,43.0,-0.045505,14680801.0,640034808.27,29511670090.0,72511905730.0,0.021391,42.99997019943652,2013-10-31,2013-09-30,9.16846087967597,0.6331215460863483,6.9686324504542565,1.908532936594849,7.610547899760122
sz000333,2013-09-27,43.0,44.3,42.67,43.0,0.0,8561465.0,372250409.07,29511670090.0,72511905730.0,0.0124739999999999,42.99997019943652,2013-10-31,2013-09-30,9.16846087967597,0.6331215460863483,6.9686324504542565,1.908532936594849,7.610547899760122
sz000333,2013-09-30,42.99,43.8,42.88,43.24,0.005581,7668272.0,331344575.6,29676386390.0,72916623340.0,0.011173,43.239953033119576,2013-10-31,2013-09-30,9.219633684158831,0.6366552477094399,7.0075271428764605,1.919185213361385,7.653022367588683
sz000333,2013-10-08,43.0,45.21,42.9,44.99,0.040472,11112977.0,493442850.65,30877442730.0,75867689270.0,0.0161919999999999,44.989960412276,2013-10-31,2013-09-30,9.59276871984933,0.6624218222518512,7.2911342774041605,1.996858065409152,7.962755488849734
sz000333,2013-10-09,44.65,45.54,44.0,44.68,-0.00689,8305418.0,370734066.73,30664684170.0,75344929020.0,0.012101,44.67997958503542,2013-10-31,2013-09-30,9.526670513584813,0.6578574576226155,7.240895299331758,1.9830988744870082,7.90789210353156
sz000333,2013-10-10,44.5,46.36,44.14,45.71,0.023053,15625661.0,708889939.75,31371591620.0,77081842110.0,0.022767,45.70998715440925,2013-10-31,2013-09-30,9.746287134562323,0.6730229272084391,7.407818355631809,2.0288148959719634,8.090192740194274
sz000333,2013-10-11,46.0,46.05,45.25,45.53,-0.003938,7969766.0,363516964.62,31248054400.0,76778303900.0,0.011612,45.52998122499518,2013-10-31,2013-09-30,9.707907530884073,0.6703726509692921,7.378647336074897,2.0208256883312607,8.058333561183387
