code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600519,2024-04-26,1694.0,1714.0,1693.98,1709.43,0.009680810849123533,3099592.0,5290248521.0,2147382205254.0,2147382205254.0,0.0024674394430558625,13743.40056050877,2024-08-09,2024-06-30,25.75835953903867,13.172161155679042,29.48570680753258,9.416492348835092,1590.1763001201612
sh600519,2024-04-29,1696.95,1728.0,1693.82,1704.0,-0.0031764974289676395,4133223.0,7072096590.0,2140561051200.0,2140561051200.0,0.003290264479049398,13699.744683963043,2024-08-09,2024-06-30,25.67653817618849,13.130319819634082,29.392045535667158,9.386580885099125,1585.1251091912243
sh600519,2024-04-30,1705.01,1729.88,1705.0,1705.0,0.0005868544600939885,3075989.0,5273902374.0,2141817249000.0,2141817249000.0,0.002448650204609497,13707.784440232974,2024-08-09,2024-06-30,25.691606567136958,13.138025406382694,29.409294388681047,9.392089441956577,1586.05534693136
sh600519,2024-05-06,1733.97,1765.0,1727.0,1760.2,0.03237536656891504,5990949.0,10504351712.0,2211159367560.0,2211159367560.0,0.004769112794179388,14151.578986333187,2024-08-09,2024-06-30,26.52338174749236,13.56337379490605,30.361431075047733,9.696161780487957,1637.4044701868506
sh600519,2024-05-07,1765.79,1777.8,1756.68,1770.0,0.005567549142142969,2492452.0,4413196426.0,2223470106000.0,2223470106000.0,0.0019841238378223557,14230.368597778515,2024-08-09,2024-06-30,26.67105197878734,13.638888545042445,30.530469834583844,9.750145637690991,1646.5208000401803
sh600519,2024-05-08,1769.69,1769.97,1755.67,1763.97,-0.003406779661016879,1476909.0,2603293863.0,2215895233266.0,2215895233266.0,0.0011756978080999664,14181.88886747083,2024-08-09,2024-06-30,26.58018958136808,13.592423856948317,30.426459250910096,9.716929039840553,1640.9114664671622
sh600519,2024-05-09,1758.0,1764.98,1750.0,1756.0,-0.004518217430001692,2238734.0,3929804849.0,2205883336800.0,2205883336800.0,0.001782150868278865,14117.812009999476,2024-08-09,2024-06-30,26.460094505508795,13.531010330561882,30.288985892389398,9.673025841686655,1633.4974716782806
sh600519,2024-05-10,1761.1,1767.88,1733.99,1738.98,-0.00969248291571756,2620661.0,4571398242.0,2184502850244.0,2184502850244.0,0.00208618499411478,13980.975358285245,2024-08-09,2024-06-30,26.20363049156588,13.399861244100514,29.995410414093005,9.579270203972815,1617.664825341171
sh600519,2024-05-13,1732.02,1732.66,1701.22,1706.0,-0.01896514048465192,3766212.0,6435415674.0,2143073446800.0,2143073446800.0,0.002998104279437522,13715.824196502906,2024-08-09,2024-06-30,25.706674958085426,13.145730993131306,29.426543241694937,9.39759799881403,1586.9855846714959
sh600519,2024-05-14,1705.99,1713.27,1700.01,1701.98,-0.002356389214536958,2127417.0,3623282672.0,2138023531644.0,2138023531644.0,0.0016935366388955624,13683.504376297784,2024-08-09,2024-06-30,25.646100026472585,13.114754534401886,29.357202852579103,9.37545360024707,1583.2460289561504
sh600519,2024-05-15,1702.58,1708.0,1698.59,1700.0,-0.0011633509206924186,1573876.0,2677203002.0,2135536260000.0,2135536260000.0,0.001252888677244937,13667.58565888332,2024-08-09,2024-06-30,25.61626461239462,13.099497472639635,29.3230501236116,9.364546657669313,1581.4041582306818
sh600519,2024-05-16,1705.0,1709.88,1690.0,1704.5,0.0026470588235294468,2967954.0,5048754769.0,2141189150100.0,2141189150100.0,0.0023626486211009126,13703.76456209801,2024-08-09,2024-06-30,25.684072371662722,13.134172613008387,29.400669962174103,9.38933516352785,1585.5902280612922
sh600519,2024-05-17,1700.01,1716.58,1700.0,1715.0,0.006160164271047153,2892388.0,4936920634.0,2154379227000.0,2154379227000.0,0.002302494081744133,13788.18200293229,2024-08-09,2024-06-30,25.84229047662163,13.215081273868808,29.58178291881994,9.447175010531103,1595.357724332717
sh600519,2024-05-20,1717.99,1732.99,1708.11,1709.0,-0.0034985422740524408,3142572.0,5401389335.0,2146842040200.0,2146842040200.0,0.0025016538000623787,13739.943465312701,2024-08-09,2024-06-30,25.751880130930825,13.16884775337714,29.478289800736604,9.414123669386386,1589.776297891903
sh600519,2024-05-21,1708.0,1709.73,1698.16,1705.0,-0.002340550029256927,1629339.0,2776847499.0,2141817249000.0,2141817249000.0,0.0012970401635793345,13707.784440232974,2024-08-09,2024-06-30,25.691606567136958,13.138025406382694,29.409294388681047,9.392089441956577,1586.05534693136
