code,statDate,pubDate,quality_score,predicted_future_quality_score,predicted_quality_trend,score,trend_score,rank,rating
sh603733,2025-03-31,2025-05-15,47.78166686194084,44.83700481548119,-2.944662046459653,44.43099273607748,44.43099273607748,919,中性
sz003022,2025-03-31,2025-05-15,48.551895603929715,45.59207787071467,-2.9598177332150457,44.37046004842615,44.37046004842615,920,中性
sh688326,2025-03-31,2025-05-15,43.82664865397687,40.80654754155691,-3.0201011124199555,44.30992736077482,44.30992736077482,921,中性
sh600761,2025-03-31,2025-05-15,51.41083506144748,48.354796822154576,-3.0560382392928997,44.24939467312349,44.24939467312349,922,中性
sz300454,2025-03-31,2025-05-15,50.61861519983716,47.50352414406447,-3.1150910557726887,44.18886198547216,44.18886198547216,923,中性
sz002261,2025-03-31,2025-05-15,46.98076203410124,43.82787657791655,-3.152885456184694,44.12832929782083,44.12832929782083,924,中性
sh600295,2025-03-31,2025-05-15,51.258502949507736,48.08511603074747,-3.173386918760265,44.06779661016949,44.06779661016949,925,中性
sh688050,2025-03-31,2025-05-15,67.13589687485202,63.95856118763319,-3.177335687218833,44.007263922518156,44.007263922518156,926,中性
sh601117,2025-03-31,2025-05-15,39.74061145435937,36.52135439896082,-3.219257055398552,43.946731234866824,43.946731234866824,927,中性
sh600886,2025-03-31,2025-05-15,55.99942450796425,52.772544025677334,-3.2268804822869157,43.88619854721549,43.88619854721549,928,中性
sh603730,2025-03-31,2025-05-15,57.94877242721959,54.7025122737373,-3.2462601534822872,43.82566585956417,43.82566585956417,929,中性
sh603118,2025-03-31,2025-05-15,47.7873473667672,44.5099182299144,-3.2774291368528,43.76513317191284,43.76513317191284,930,中性
sh601609,2025-03-31,2025-05-15,39.49316256755504,36.20874320920875,-3.2844193583462893,43.704600484261505,43.704600484261505,931,中性
sh600062,2025-03-31,2025-05-15,63.44995305298433,60.16381392630584,-3.286139126678486,43.64406779661017,43.64406779661017,932,中性
sz300341,2025-03-31,2025-05-15,58.89751550296533,55.52499616712638,-3.3725193358389456,43.583535108958834,43.583535108958834,933,中性
sh601717,2025-03-31,2025-05-15,52.146019698840135,48.77209599220702,-3.373923706633113,43.5230024213075,43.5230024213075,934,中性
sh600959,2025-03-31,2025-05-15,51.481951036892276,48.09282152814,-3.3891295087522795,43.46246973365617,43.46246973365617,935,中性
sz002073,2025-03-31,2025-05-15,48.98751947240337,45.58795177923627,-3.3995676931671013,43.40193704600484,43.40193704600484,936,中性
sz000786,2025-03-31,2025-05-15,56.03374191702903,52.6271279719914,-3.4066139450376367,43.341404358353515,43.341404358353515,937,中性
sh603127,2025-03-31,2025-05-15,55.9105145791855,52.48619331514902,-3.4243212640364757,43.28087167070218,43.28087167070218,938,中性
sz002815,2025-03-31,2025-05-15,51.76248994690605,48.296990739318645,-3.465499207587408,43.22033898305085,43.22033898305085,939,中性
sh603027,2025-03-31,2025-05-15,59.97551998080342,56.47870745908036,-3.4968125217230557,43.15980629539952,43.15980629539952,940,中性
sh600246,2025-03-31,2025-05-15,52.263247650568466,48.69492953097877,-3.568318119589701,43.09927360774818,43.09927360774818,941,中性
sz300558,2025-03-31,2025-05-15,66.7259657048552,63.151688002020336,-3.5742777028348627,43.03874092009685,43.03874092009685,942,中性
sz002128,2025-03-31,2025-05-15,60.70025809084766,57.098263609882814,-3.6019944809648465,42.97820823244552,42.97820823244552,943,中性
sh600058,2025-03-31,2025-05-15,35.20000729478362,31.577379672548442,-3.6226276222351754,42.917675544794186,42.917675544794186,944,中性
sz300832,2025-03-31,2025-05-15,69.95110446676762,66.29933269631746,-3.6517717704501584,42.857142857142854,42.857142857142854,945,中性
sh688116,2025-03-31,2025-05-15,53.76457587386228,50.07352045069011,-3.6910554231721693,42.79661016949153,42.79661016949153,946,中性
sh688141,2025-03-31,2025-05-15,51.75730043885751,48.06209486681227,-3.695205572045249,42.7360774818402,42.7360774818402,947,中性
sz300718,2025-03-31,2025-05-15,59.50594684767373,55.8008717696845,-3.705075077989228,42.675544794188866,42.675544794188866,948,中性
sh600352,2025-03-31,2025-05-15,53.5397733499642,49.82533462229757,-3.7144387276666317,42.615012106537534,42.615012106537534,949,中性
sz301267,2025-03-31,2025-05-15,60.71061067678527,56.98688185904322,-3.723728817742048,42.554479418886196,42.554479418886196,950,中性
sz000630,2025-03-31,2025-05-15,49.005130746196436,45.25829629158117,-3.746834454615271,42.493946731234864,42.493946731234864,951,中性
sh600436,2025-03-31,2025-05-15,68.61973907170345,64.84834470100854,-3.7713943706949054,42.43341404358353,42.43341404358353,952,中性
sz300672,2025-03-31,2025-05-15,51.472699841371075,47.69630088582671,-3.7763989555443644,42.3728813559322,42.3728813559322,953,中性
sz300693,2025-03-31,2025-05-15,55.982514437059585,52.197814063033604,-3.7847003740259777,42.31234866828087,42.31234866828087,954,中性
sh600487,2025-03-31,2025-05-15,49.656839376865314,45.85009606894224,-3.806743307923069,42.251815980629544,42.251815980629544,955,中性
sz300628,2025-03-31,2025-05-15,70.252150619346,66.35986089480289,-3.892289724543109,42.19128329297821,42.19128329297821,956,中性
sz002979,2025-03-31,2025-05-15,56.832899702503504,52.92534079218477,-3.9075589103187345,42.13075060532688,42.13075060532688,957,中性
sh600559,2025-03-31,2025-05-15,61.874477536055565,57.96626176775732,-3.908215768298247,42.07021791767554,42.07021791767554,958,中性
sh605507,2025-03-31,2025-05-15,54.806104151199285,50.89606645442721,-3.9100376967720716,42.00968523002421,42.00968523002421,959,中性
sh603786,2025-03-31,2025-05-15,60.007613575389,56.09108814803527,-3.9165254273537355,41.94915254237288,41.94915254237288,960,中性
sz301018,2025-03-31,2025-05-15,51.84711078485004,47.90566525467574,-3.9414455301742968,41.88861985472155,41.88861985472155,961,中性
sh600259,2025-03-31,2025-05-15,42.11939029816838,38.14955804804979,-3.9698322501185945,41.828087167070215,41.828087167070215,962,中性
sh600863,2025-03-31,2025-05-15,55.21296373411881,51.2422676195599,-3.9706961145589084,41.767554479418884,41.767554479418884,963,中性
sz003035,2025-03-31,2025-05-15,52.009849571203944,48.03462372101706,-3.9752258501868836,41.70702179176756,41.70702179176756,964,中性
sz300576,2025-03-31,2025-05-15,57.915749153503086,53.91841393019097,-3.997335223312116,41.64648910411623,41.64648910411623,965,中性
sh688798,2025-03-31,2025-05-15,58.45221609544146,54.44596830940916,-4.006247786032299,41.58595641646489,41.58595641646489,966,中性
sh688676,2025-03-31,2025-05-15,51.95006898958298,47.92390257532057,-4.026166414262413,41.52542372881356,41.52542372881356,967,中性
sh600305,2025-03-31,2025-05-15,58.08831726679518,54.02737877315931,-4.06093849363587,41.464891041162225,41.464891041162225,968,中性
sz300184,2025-03-31,2025-05-15,50.69431066780778,46.61193822128103,-4.082372446526746,41.404358353510894,41.404358353510894,969,中性
sh688146,2025-03-31,2025-05-15,59.65419376517291,55.53559724876679,-4.1185965164061225,41.34382566585956,41.34382566585956,970,中性
sh600210,2025-03-31,2025-05-15,51.26227304130082,47.141677937050005,-4.120595104250817,41.28329297820823,41.28329297820823,971,中性
sh603193,2024-12-31,2025-04-30,77.06041308538107,72.93969300792133,-4.1207200774597315,41.222760290556906,41.222760290556906,972,中性
sh688048,2025-03-31,2025-05-15,57.54418893189913,53.42056840033037,-4.123620531568761,41.162227602905574,41.162227602905574,973,中性
sh688336,2025-03-31,2025-05-15,68.93865484780832,64.75096202278971,-4.187692825018615,41.10169491525424,41.10169491525424,974,中性
sh601811,2025-03-31,2025-05-15,56.30700457981371,52.051229999518355,-4.255774580295348,41.041162227602904,41.041162227602904,975,中性
sh603009,2025-03-31,2025-05-15,51.00528923690001,46.728636919097724,-4.27665231780229,40.98062953995157,40.98062953995157,976,中性
sz000709,2025-03-31,2025-05-15,45.99051953627862,41.71201483875866,-4.2785046975199545,40.92009685230024,40.92009685230024,977,中性
sh601096,2024-12-31,2025-04-30,46.16378753841082,41.87483097744261,-4.288956560968209,40.85956416464891,40.85956416464891,978,中性
sh603871,2025-03-31,2025-05-15,58.40862378472875,54.11781625302577,-4.29080753170298,40.79903147699758,40.79903147699758,979,中性
sz000682,2025-03-31,2025-05-15,53.448874809392734,49.145374366647395,-4.3035004427453405,40.738498789346245,40.738498789346245,980,中性
sh600699,2025-03-31,2025-05-15,50.906062651041786,46.57712689725969,-4.328935753782099,40.67796610169492,40.67796610169492,981,中性
sz002239,2025-03-31,2025-05-15,47.83788023293584,43.494898700022894,-4.342981532912942,40.61743341404359,40.61743341404359,982,中性
sz301101,2025-03-31,2025-05-15,65.73901364282904,61.39512370458856,-4.343889938240473,40.55690072639225,40.55690072639225,983,中性
sh600038,2025-03-31,2025-05-15,36.845693892859565,32.452017343776205,-4.393676549083363,40.49636803874092,40.49636803874092,984,中性
sh600113,2025-03-31,2025-05-15,56.24764485517715,51.78837615091962,-4.459268704257536,40.43583535108959,40.43583535108959,985,中性
sz000513,2025-03-31,2025-05-15,65.10676316271925,60.60880480708267,-4.4979583556365785,40.375302663438255,40.375302663438255,986,中性
sz002373,2025-03-31,2025-05-15,54.79430013829487,50.280770336096204,-4.513529802198667,40.31476997578692,40.31476997578692,987,中性
sh600871,2025-03-31,2025-05-15,44.13288173985966,39.612862160090415,-4.520019579769249,40.25423728813559,40.25423728813559,988,中性
sh688469,2025-03-31,2025-05-15,43.859304421597855,39.31684649385176,-4.542457927746092,40.19370460048426,40.19370460048426,989,中性
sz300857,2025-03-31,2025-05-15,50.60803126535447,46.051926257334465,-4.556105008020003,40.133171912832935,40.133171912832935,990,中性
sz300088,2025-03-31,2025-05-15,50.95396491722431,46.3930363452677,-4.56092857195661,40.0726392251816,40.0726392251816,991,中性
