code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_date,report_type,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sz300308,2024-07-01,137.35,146.33,137.01,144.9,0.050913838120104415,29649324.0,4223116021.0,161667039454.2,162457027154.1,0.02657429159403332,950.8926421206688,2024-08-26,2024-06-30,40.947454786137854,9.276580927876582,95.02620704275012,9.478340887274445,144.002240014155
sz300308,2024-07-02,144.98,147.66,142.7,145.61,0.0048999309868875685,22876893.0,3316855737.0,162459196790.38,163253055375.49,0.02050425248641418,955.5519504429992,2024-08-26,2024-06-30,41.14809448867862,9.322035534217454,95.49182889920527,9.524784103492282,144.70784105218158
sz300308,2024-07-03,144.0,144.45,140.1,143.5,-0.014490762997046991,15117526.0,2158450976.0,160105039073.0,160887394041.5,0.013549635873802052,941.7052735977637,2024-08-26,2024-06-30,40.55182720366309,9.18695212664106,94.10807943847234,9.386762714450537,142.61091402368007
sz300308,2024-07-04,145.8,147.35,143.01,143.01,-0.0034146341463415775,17276664.0,2504152997.0,159558338939.58002,160338022452.09,0.015484842315735022,938.4896946147468,2024-08-26,2024-06-30,40.41335754979692,9.155582046208625,93.78673477697511,9.354710353962169,142.1239499270138
sz300308,2024-07-05,143.6,144.28,138.71,141.5,-0.010558702188658065,18038676.0,2543120860.0,157873609957.0,158645061023.5,0.01616782345507407,928.580461422185,2024-08-26,2024-06-30,39.98664494298486,9.058910982018885,92.79646857521837,9.255936753273525,140.62330546585872
sz300308,2024-07-08,146.09,147.0,142.39,144.39,0.020424028268551053,20380790.0,2949013372.0,161098025029.62,161885232234.51,0.01826702883265596,947.5458150158959,2024-08-26,2024-06-30,40.80333330966491,9.243930435997928,94.69174627262038,9.444980267174309,143.4953998319105
sz300308,2024-07-09,143.89,156.0,142.41,154.33,0.068841332502251,31006787.0,4642266377.0,172188227736.14,173029627333.97,0.027790967481487322,1012.7761315285215,2024-08-26,2024-06-30,43.612289145235714,9.880294924770139,101.21045226299259,10.095185294224052,153.3738143642825
sz300308,2024-07-10,154.0,157.97,152.58,157.53,0.020734789088317163,23634459.0,3673033725.0,175758514321.74002,176617360162.77,0.021183248735560548,1033.7758310094473,2024-08-26,2024-06-30,44.516580762320885,10.085160756165617,103.30902964419894,10.304506832107268,156.5539880567966
sz300308,2024-07-11,159.21,159.68,149.3,153.26,-0.027105948073382957,29084256.0,4476813445.0,170994413159.08,171829979169.34,0.026067828721474836,1005.7543570145867,2024-08-26,2024-06-30,43.30991663577286,9.811792912397273,100.50874045115171,10.025193404994349,152.31044378584804
sz300308,2024-07-12,148.11,150.97,146.0,150.12,-0.020488059506720502,20031226.0,2976010774.0,167491069446.96,168309516331.08002,0.017953719306044943,985.1484018989286,2024-08-26,2024-06-30,42.42258048650804,9.61076831534046,98.44951139584299,9.819796645946443,149.1898983500686
sz300308,2024-07-15,148.0,151.37,145.3,149.58,-0.003597122302158251,17939747.0,2664238646.0,166888583585.64,167704086416.22,0.01607915471871077,981.6047026115223,2024-08-26,2024-06-30,42.269981276124916,9.576197206292472,98.09537646276442,9.78447363642865,148.65324403945684
sz300308,2024-07-16,149.68,150.48,143.8,148.12,-0.009760663190266139,25208646.0,3698321624.0,165259640330.96,166067183313.08,0.022594171438605537,972.0235897233499,2024-08-26,2024-06-30,41.8573982258298,9.482727170718283,97.137900532589,9.68897068476943,147.20228979224726
sz300308,2024-07-17,146.98,147.47,140.43,141.71,-0.043275722387253523,28992286.0,4145866195.0,158107910014.18,158880505990.38998,0.02598539724351253,929.9585667006205,2024-08-26,2024-06-30,40.04598908035607,9.072355302204212,92.93418771586003,9.26967347919711,140.8320043644299
sz300308,2024-07-18,136.01,140.51,133.25,140.0,-0.01206689718439069,33790852.0,4619009629.0,156200038120.0,156963311260.0,0.03028628761515183,918.7368522905008,2024-08-26,2024-06-30,39.56275824747618,8.962880123552253,91.81276042777789,9.157817282390768,139.13259904749268
sz300308,2024-07-19,137.2,139.3,134.96,134.98,-0.03585714285714292,22467107.0,3063009879.0,150599151038.84,151335055384.81998,0.020136966788596836,885.7935737297986,2024-08-26,2024-06-30,38.14415077317382,8.641496850550594,88.52061716101042,8.82944411983647,134.14370156736115
sz300308,2024-07-22,134.0,136.5,132.14,134.6,-0.0028152318862053605,20627130.0,2777150119.0,150175179506.80002,150909012111.4,0.018487820071986544,883.2998594164387,2024-08-26,2024-06-30,38.03676614364496,8.617169033072381,88.27141109699217,8.804587187212837,133.76605594137513
sz300308,2024-07-23,137.0,137.08,130.9,130.92,-0.0273402674591382,20271751.0,2707670560.0,146069349933.36,146783119358.28,0.018169298638836977,859.150205013374,2024-08-26,2024-06-30,36.99683078399701,8.381573326967578,85.85804710860486,8.563867418647137,130.10885619498387
sz300308,2024-07-24,129.51,135.5,129.19,130.34,-0.004430186373357681,22128889.0,2916400939.0,145422235489.72,146132842783.06,0.019833826529670504,855.3440094824564,2024-08-26,2024-06-30,36.83292792840033,8.344441395027149,85.47767995826122,8.525927889905805,129.5324497132157
sz300308,2024-07-25,126.7,127.38,120.85,122.27,-0.06191499156053404,34355360.0,4246699227.0,136418419006.66,137085029055.43,0.03079224856721821,802.3853923539967,2024-08-26,2024-06-30,34.552417506563664,7.827795376476671,80.18533012503144,7.9980451365565655,121.51244918240666
sz300308,2024-07-26,122.71,125.8,121.07,124.25,0.016193669747280648,22474501.0,2778076040.0,138627533831.5,139304938743.25,0.02014359393166581,815.3789564078195,2024-08-26,2024-06-30,35.11194794463511,7.954556109652625,81.48382487965289,8.127562838121806,123.48018165464977
sz300308,2024-07-29,123.99,131.31,123.16,129.59,0.04297786720321928,26996345.0,3466688556.0,144585449571.22,145291967901.31,0.024196462084704645,850.4222049166144,2024-08-26,2024-06-30,36.620984580645995,8.296425965793832,84.98582588454099,8.476868154464425,128.78709650403272
sz300308,2024-07-30,128.0,129.48,125.68,127.66,-0.014893124469480767,15853869.0,2022304842.0,142432120474.28,143128116538.94,0.014209610232584238,837.756761167181,2024-08-26,2024-06-30,36.075583699091496,8.172866261233432,83.72012140150089,8.35062110192861,126.86905424573513
sz300308,2024-07-31,126.38,130.0,123.1,129.5,0.01441328528904906,28132675.0,3589623010.0,144485035261.0,145191062915.5,0.02521493942897893,849.8315883687134,2024-08-26,2024-06-30,36.595551378915474,8.290664114285834,84.92680339569455,8.47098098621146,128.69765411893076
sz300308,2024-08-01,134.5,135.45,129.51,129.9,0.003088803088803216,27979215.0,3706785027.0,144931321084.19998,145639529519.1,0.025077395288410322,852.4565508038291,2024-08-26,2024-06-30,36.70858783105112,8.316272343210269,85.18912556834535,8.497146178446863,129.09517583049504
sz300308,2024-08-02,122.38,124.22,118.68,118.98,-0.08406466512702082,37967625.0,4584955950.0,132747718110.84,133396391240.82,0.0340298732572422,780.79507632517,2024-08-26,2024-06-30,33.62269268774798,7.617167693573194,78.02773025497868,7.7828364304203825,118.24283310479059
sz300308,2024-08-05,113.04,116.8,108.99,110.12,-0.07446629685661454,47058902.0,5309927855.0,122862487126.96,123462855971.08,0.04217826294599626,722.652158387357,2024-08-26,2024-06-30,31.118935272943414,7.0499454228969585,72.21729413076359,7.203277422406224,109.43772719364213
sz300308,2024-08-06,114.9,117.24,112.92,114.48,0.03959317108608795,33381785.0,3824830262.0,127727002599.84,128351141950.32,0.029919646347394885,751.2642489301184,2024-08-26,2024-06-30,32.35103260122196,7.3290751181733,75.07660581265723,7.488478017772108,113.77071384969261
sz300308,2024-08-07,113.0,116.0,112.0,113.32,-0.010132774283717727,20635259.0,2351788735.0,126432773712.56,127050588799.88,0.018495105985701407,743.6518578682826,2024-08-26,2024-06-30,32.02322689002858,7.254811254292438,74.31587151196993,7.412598960289441,112.61790088615624
sz300308,2024-08-08,110.0,112.29,109.0,110.5,-0.024885280621249506,20445152.0,2259430351.0,123286458659.0,123888899244.5,0.01832471563035749,725.1458727007168,2024-08-26,2024-06-30,31.226319902472277,7.074273240375171,72.46650019478183,7.228134355029856,109.81537281962818
sz300308,2024-08-09,113.0,115.0,112.28,112.53,0.01837104072398188,25518205.0,2902018841.0,125551359211.74,126164867257.77,0.022871625020061806,738.4675570589292,2024-08-26,2024-06-30,31.79997989706068,7.204235002166679,73.79778522098462,7.360922705624522,111.83279550581683
sz300308,2024-08-12,112.35,115.4,112.35,113.35,0.007286945703367964,17528998.0,1998402060.0,126466245149.3,127084223795.15,0.015711005896904322,743.8487300509164,2024-08-26,2024-06-30,32.03170462393875,7.256731871461771,74.33554567491873,7.414561349707096,112.64771501452356
sz300308,2024-08-13,115.0,118.49,114.1,116.94,0.031671812968681046,25479647.0,2963496085.0,130471660412.52,131109211562.46,0.022837066001607197,767.4077679060799,2024-08-26,2024-06-30,33.04620678185618,7.486565726058575,76.68988717445961,7.649393950019831,116.21547237581285
sz300308,2024-08-14,120.02,120.5,115.78,115.78,-0.009919616897554273,20635483.0,2433217393.0,129177431525.24,129808658412.02,0.01849530675389825,759.7953768442444,2024-08-26,2024-06-30,32.71840107066281,7.4123018621777135,75.92915287377232,7.5735148925371645,115.06265941227649
sz300308,2024-08-15,115.76,116.92,113.8,115.1,-0.005873207807911562,14976250.0,1726995552.0,128418745625.8,129046265185.9,0.013423012089083093,755.3329407045477,2024-08-26,2024-06-30,32.52623910203221,7.368767873006173,75.48320518026597,7.5290340657369805,114.38687250261724
sz300308,2024-08-16,118.2,121.89,118.2,119.96,0.042224152910512514,27506293.0,3304747086.0,133841118377.68,134495134419.64,0.024653521640254514,787.2262342912036,2024-08-26,2024-06-30,33.899631995480306,7.679907854438059,78.6704195779731,7.846941151397117,119.21676129812305
sz300308,2024-08-19,121.2,123.65,119.45,121.64,0.014004668222741046,18725366.0,2286153026.0,135715518835.12,136378694154.76,0.016783294495651815,798.2510765186897,2024-08-26,2024-06-30,34.37438509445003,7.787462415920686,79.77217270310645,7.956834958785807,120.88635248669299
sz300308,2024-08-20,123.99,125.18,121.25,121.69,0.00041104899704036413,16960535.0,2085883211.0,135771304563.02,136434752480.21,0.015201500131362452,798.5791968230791,2024-08-26,2024-06-30,34.388514650966975,7.79066344453624,79.8049629746878,7.960105607815232,120.9360427006385
sz300308,2024-08-21,120.2,123.77,120.0,122.22,0.004355329114964279,13381497.0,1634151027.0,136362633278.76,137028970729.98,0.011993656355965556,802.0572720496074,2024-08-26,2024-06-30,34.53828795004671,7.824594347861117,80.1525398534501,7.99477448752714,121.46275896846113
sz300308,2024-08-22,122.46,123.27,120.47,121.39,-0.006791032564228416,10673465.0,1302086378.0,135436590195.62,136098402527.51,0.00956648358083,796.6104749967423,2024-08-26,2024-06-30,34.30373731186524,7.771457272842914,79.60822134519971,7.940481713638681,120.63790141696529
sz300308,2024-08-23,120.99,121.48,118.5,119.92,-0.012109728972732547,12275356.0,1468408090.0,133796489795.36,134450287759.28,0.011002237007648689,786.963738047692,2024-08-26,2024-06-30,33.88832835026675,7.677347031545616,78.64418736070803,7.844324632173578,119.17700912696661
sz300308,2024-08-26,121.8,122.37,112.86,114.34,-0.04653102068045367,26366268.0,3067115171.0,127570802561.72,128194178639.06,0.023631732517018927,750.3455120778277,2024-08-26,2024-06-30,32.31146984297448,7.320112238049748,74.98479305222946,7.479320200489717,113.63158125064511
sz300308,2024-08-27,113.51,115.58,111.72,113.25,-0.009532971838376758,16377596.0,1856846884.0,126354673693.5,126972107144.25,0.01467901972109967,743.1924894421375,2024-10-23,2024-09-30,26.636110241690247,6.046205616839202,71.72460580895324,6.79478653335265,112.54833458663249
sz300308,2024-08-28,113.0,115.51,111.23,112.56,-0.006092715231788004,14895224.0,1681050557.0,125584830648.48,126198502253.04,0.013350389571595067,738.6644292415629,2024-10-23,2024-09-30,26.473824007105115,6.009367807782964,71.28760821064704,6.753387833944145,111.86260963418415
sz300308,2024-08-29,106.77,107.5,102.3,106.64,-0.0525941719971571,37485099.0,3940028514.19,118979800465.12,119561196519.76,0.0335973916726468,699.8149852018503,2024-10-23,2024-09-30,25.081455153852964,5.693310083706248,67.53829548315032,6.398198992642178,105.97928830303303
sz300308,2024-08-30,106.42,110.9,106.33,108.9,0.02119279819954989,31259546.0,3403573396.0,121501315366.2,122095032830.1,0.028017511984458662,714.6460229602541,2024-10-23,2024-09-30,25.61300137147963,5.813967255397697,68.9696209500663,6.533794732733807,108.22528597337113
sz300308,2024-09-02,108.55,109.37,104.0,104.13,-0.043801652892562104,22085824.0,2327052895.0,116179356924.54,116747068582.17,0.01979522794754104,683.343345921499,2024-10-23,2024-09-30,24.491109575869363,5.559305879748045,65.94863755307992,6.247603723779351,103.48483956296725
sz300308,2024-09-03,104.15,106.11,103.2,105.31,0.011331988860078912,13014877.0,1363679676.0,117495900102.98,118070045062.79,0.01166505976522357,691.0869851050904,2024-10-23,2024-09-30,24.768642556754084,5.622303872047121,66.6959667791688,6.318401499579405,104.65752861208183
sz300308,2024-09-04,99.0,103.16,98.0,101.9,-0.03238059063716647,31225853.0,3128802940.0,113691313460.2,114246867267.1,0.027987313400279212,668.709180345729,2024-10-23,2024-09-30,23.96661928148553,5.440250351928607,64.53631198174249,6.113807927140266,101.26865602099649
